## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34778-L1_S69_L003.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34778-L1_S69_L003.sorted.RG.dedup.bqsr.CollectWgsMetrics.default.txt REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 06:23:57 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	6,810234	4,712114	7	3	0,100779	0,02984	0,000451	0,035286	0,013111	0,00393	0,183397	0,918236	0,684318	0,25078	0,04476	0,005345	0,001218	0,000695	0,000363	0,000221	0,000154	0,000119	0,000098	0,000085	0,000076	0,75566	6

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	216901633
1	90554253
2	135878929
3	179432186
4	214667847
5	237760904
6	246932795
7	241910662
8	224643417
9	198835235
10	168089248
11	136080338
12	105759771
13	79246793
14	57350972
15	40149536
16	27285044
17	18065149
18	11675753
19	7384752
20	4595831
21	2828857
22	1743459
23	1085725
24	693886
25	460433
26	326035
27	245399
28	194947
29	160835
30	137540
31	119263
32	105392
33	94550
34	86073
35	78257
36	72044
37	67515
38	61769
39	56723
40	52333
41	48222
42	44560
43	41352
44	38712
45	35567
46	33036
47	30526
48	27949
49	25989
50	24499
51	22317
52	21091
53	19542
54	18011
55	16609
56	15514
57	14360
58	13457
59	12592
60	11595
61	11092
62	10330
63	10118
64	9603
65	9063
66	8360
67	8053
68	7425
69	7073
70	6701
71	6449
72	6178
73	5721
74	5364
75	5120
76	5006
77	4746
78	4498
79	4407
80	4104
81	4058
82	4006
83	3746
84	3548
85	3466
86	3342
87	3147
88	3164
89	2849
90	2792
91	2627
92	2517
93	2408
94	2335
95	2216
96	2144
97	2135
98	2069
99	2022
100	1992
101	2004
102	1956
103	1889
104	1742
105	1698
106	1712
107	1506
108	1541
109	1490
110	1496
111	1415
112	1416
113	1398
114	1275
115	1263
116	1216
117	1156
118	1127
119	1042
120	1060
121	1049
122	1022
123	992
124	969
125	1046
126	987
127	1030
128	967
129	942
130	936
131	902
132	879
133	866
134	853
135	847
136	752
137	786
138	803
139	744
140	691
141	747
142	756
143	720
144	726
145	725
146	760
147	687
148	734
149	664
150	672
151	615
152	631
153	613
154	587
155	556
156	552
157	565
158	544
159	568
160	524
161	533
162	521
163	554
164	532
165	484
166	519
167	518
168	486
169	471
170	485
171	468
172	451
173	425
174	450
175	467
176	457
177	421
178	427
179	414
180	412
181	439
182	389
183	390
184	399
185	390
186	422
187	376
188	386
189	361
190	384
191	346
192	382
193	387
194	367
195	360
196	369
197	373
198	368
199	388
200	379
201	338
202	360
203	366
204	365
205	384
206	389
207	331
208	367
209	361
210	347
211	331
212	385
213	311
214	346
215	307
216	302
217	297
218	292
219	249
220	280
221	279
222	240
223	278
224	294
225	286
226	299
227	289
228	285
229	330
230	329
231	278
232	292
233	303
234	320
235	277
236	258
237	271
238	306
239	263
240	293
241	279
242	263
243	264
244	278
245	275
246	266
247	285
248	270
249	269
250	107435

