## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34753-L1_S44_L002.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34753-L1_S44_L002.sorted.RG.dedup.bqsr.CollectWgsMetrics.Q0.M0.txt MINIMUM_MAPPING_QUALITY=0 MINIMUM_BASE_QUALITY=0 REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 21:09:32 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	4,004283	4,062691	3	2	0	0,103341	0,000538	0,000008	0,023384	0,026521	0,153792	0,872098	0,365979	0,063895	0,009565	0,002302	0,001081	0,000689	0,00038	0,000255	0,000194	0,000159	0,000137	0,000121	0,00011	0,504898	3

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	339296037
1	338565431
2	358272036
3	341807697
4	303980032
5	254780183
6	202436152
7	153311866
8	111793296
9	79042323
10	54563856
11	37045193
12	24891568
13	16598932
14	11024971
15	7327235
16	4889825
17	3284505
18	2227785
19	1539193
20	1087898
21	778795
22	576379
23	442984
24	350714
25	283855
26	236104
27	200834
28	172097
29	147546
30	128396
31	113952
32	99915
33	89683
34	81541
35	73056
36	66938
37	60908
38	54905
39	50468
40	47326
41	43210
42	39214
43	35561
44	32778
45	31171
46	28493
47	26482
48	24141
49	22695
50	21282
51	20161
52	18900
53	17716
54	16704
55	15973
56	14934
57	13593
58	12662
59	11818
60	11185
61	11005
62	10418
63	9836
64	9323
65	8616
66	8355
67	8116
68	7738
69	7226
70	7406
71	6882
72	6312
73	6202
74	5869
75	5753
76	5466
77	5504
78	5031
79	4812
80	4612
81	4472
82	4786
83	4334
84	4208
85	4045
86	3776
87	3725
88	3646
89	3396
90	3471
91	3356
92	3226
93	3244
94	3064
95	3032
96	2795
97	2801
98	2537
99	2533
100	2413
101	2325
102	2247
103	2433
104	2176
105	2161
106	2020
107	1989
108	2058
109	1919
110	1932
111	2060
112	1968
113	1868
114	1708
115	1640
116	1632
117	1577
118	1692
119	1607
120	1678
121	1617
122	1549
123	1538
124	1460
125	1373
126	1362
127	1478
128	1510
129	1401
130	1383
131	1197
132	1331
133	1301
134	1198
135	1122
136	1074
137	1128
138	1071
139	1128
140	1197
141	1127
142	1182
143	977
144	1014
145	952
146	954
147	988
148	947
149	983
150	1015
151	979
152	1024
153	1080
154	972
155	947
156	1023
157	1010
158	993
159	947
160	900
161	960
162	969
163	926
164	966
165	894
166	898
167	935
168	1028
169	1008
170	904
171	894
172	907
173	839
174	803
175	884
176	916
177	843
178	895
179	893
180	810
181	925
182	841
183	818
184	804
185	840
186	791
187	740
188	826
189	867
190	856
191	818
192	817
193	790
194	789
195	773
196	728
197	813
198	776
199	753
200	833
201	829
202	831
203	765
204	783
205	756
206	761
207	779
208	755
209	706
210	691
211	683
212	670
213	648
214	630
215	657
216	627
217	627
218	659
219	690
220	729
221	625
222	660
223	616
224	626
225	671
226	681
227	623
228	642
229	592
230	595
231	580
232	571
233	568
234	583
235	596
236	605
237	654
238	698
239	592
240	521
241	517
242	501
243	556
244	519
245	537
246	541
247	520
248	553
249	546
250	138218

