## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34772-L1_S63_L003.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34772-L1_S63_L003.sorted.RG.dedup.bqsr.CollectWgsMetrics.Q0.M0.txt MINIMUM_MAPPING_QUALITY=0 MINIMUM_BASE_QUALITY=0 REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 18:04:00 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	0,208006	0,831529	0	0	0	0,037948	0,000626	0,000009	0,028404	0,049165	0,116153	0,17722	0,000163	0,000061	0,00004	0,000029	0,000025	0,000022	0,000018	0,000016	0,000014	0,000012	0,000011	0,00001	0,000009	0,00776	0

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	2182658487
1	405862027
2	56383036
3	6652537
4	795061
5	145838
6	55642
7	31107
8	21075
9	15569
10	13931
11	13128
12	10872
13	9827
14	8892
15	8056
16	6580
17	5859
18	4398
19	3959
20	3048
21	2954
22	2357
23	2268
24	1893
25	1586
26	1493
27	1419
28	1272
29	1312
30	1085
31	1037
32	995
33	1052
34	919
35	893
36	872
37	908
38	745
39	720
40	753
41	709
42	645
43	665
44	646
45	532
46	589
47	482
48	516
49	582
50	448
51	495
52	547
53	551
54	525
55	628
56	694
57	628
58	522
59	449
60	576
61	537
62	463
63	498
64	508
65	486
66	457
67	535
68	445
69	420
70	400
71	415
72	415
73	496
74	413
75	399
76	393
77	354
78	335
79	282
80	298
81	298
82	295
83	282
84	219
85	189
86	285
87	198
88	192
89	186
90	186
91	210
92	192
93	157
94	167
95	118
96	149
97	138
98	149
99	139
100	153
101	165
102	154
103	199
104	160
105	118
106	129
107	147
108	149
109	140
110	150
111	158
112	117
113	172
114	112
115	121
116	130
117	109
118	115
119	116
120	125
121	129
122	118
123	129
124	171
125	138
126	127
127	132
128	130
129	92
130	103
131	101
132	95
133	99
134	82
135	85
136	82
137	108
138	100
139	63
140	72
141	81
142	99
143	76
144	83
145	98
146	111
147	82
148	77
149	101
150	99
151	79
152	70
153	96
154	81
155	85
156	69
157	80
158	75
159	100
160	88
161	78
162	78
163	64
164	82
165	101
166	115
167	88
168	84
169	71
170	77
171	64
172	80
173	65
174	66
175	84
176	72
177	66
178	75
179	86
180	61
181	69
182	73
183	73
184	68
185	56
186	56
187	52
188	57
189	45
190	52
191	58
192	44
193	56
194	87
195	58
196	65
197	90
198	64
199	50
200	66
201	64
202	67
203	60
204	71
205	51
206	60
207	55
208	55
209	45
210	58
211	43
212	45
213	41
214	43
215	50
216	42
217	21
218	33
219	35
220	25
221	16
222	27
223	27
224	43
225	32
226	30
227	22
228	22
229	24
230	27
231	27
232	23
233	20
234	22
235	17
236	19
237	9
238	18
239	32
240	22
241	38
242	32
243	47
244	19
245	21
246	29
247	17
248	20
249	13
250	13011

