## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=../output/I34725-L1_S16_L001.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.pdf INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34725-L1_S16_L001.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34725-L1_S16_L001.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 03:43:48 CET 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
395	392	79	2	184158495	395,252873	132,807729	26121870	FR	29	59	89	123	159	203	259	335	453	547	753			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	585
3	603
4	609
5	599
6	701
7	624
8	654
9	602
10	637
11	656
12	631
13	660
14	660
15	726
16	716
17	765
18	812
19	1977
20	2227
21	3412
22	1467
23	1335
24	1273
25	1378
26	1254
27	1211
28	1210
29	1178
30	1230
31	1309
32	1298
33	1220
34	1293
35	1281
36	1300
37	1390
38	1405
39	1427
40	1448
41	1519
42	1617
43	1606
44	1767
45	1794
46	1911
47	1923
48	2118
49	2226
50	2278
51	2492
52	2470
53	2633
54	2708
55	2760
56	2870
57	3005
58	3052
59	3206
60	3375
61	3479
62	3523
63	3632
64	3831
65	4009
66	4080
67	4381
68	4346
69	4577
70	4643
71	4862
72	5028
73	5240
74	5466
75	5649
76	5810
77	5898
78	6037
79	6194
80	6499
81	6480
82	6866
83	6986
84	7051
85	7418
86	7514
87	7623
88	7993
89	8048
90	8273
91	8443
92	8621
93	8778
94	8863
95	8968
96	9418
97	9308
98	9436
99	9829
100	9804
101	9967
102	10298
103	10506
104	10758
105	10979
106	11097
107	11254
108	11500
109	11663
110	11829
111	11813
112	12075
113	12246
114	12228
115	12465
116	12559
117	12828
118	12823
119	13118
120	13119
121	13437
122	13569
123	13461
124	13693
125	13800
126	14007
127	14359
128	14337
129	14246
130	14453
131	14573
132	15165
133	15276
134	15026
135	15278
136	15340
137	15906
138	15725
139	15922
140	15906
141	16249
142	16234
143	16336
144	16340
145	16548
146	16706
147	16969
148	17087
149	17212
150	17213
151	17447
152	17536
153	17577
154	17733
155	17671
156	17823
157	18169
158	18100
159	18087
160	18312
161	18438
162	18660
163	18840
164	19067
165	18782
166	19155
167	19097
168	19252
169	19377
170	19347
171	19763
172	20033
173	20192
174	20099
175	20453
176	20272
177	20601
178	20891
179	20768
180	20620
181	20875
182	21114
183	21369
184	21132
185	21244
186	21670
187	21668
188	21820
189	21923
190	21866
191	22011
192	22135
193	22229
194	22241
195	22474
196	22594
197	22579
198	22611
199	22932
200	23262
201	23389
202	23264
203	23712
204	23565
205	23742
206	23844
207	23956
208	23921
209	24345
210	24195
211	24900
212	24535
213	24571
214	24828
215	25194
216	25060
217	25325
218	25421
219	25820
220	25873
221	25899
222	26257
223	26299
224	26430
225	26540
226	26635
227	26955
228	26879
229	27763
230	27442
231	28199
232	27515
233	28042
234	28216
235	28453
236	28544
237	29086
238	29395
239	29689
240	29805
241	29895
242	30129
243	30376
244	30717
245	30717
246	31085
247	31402
248	31543
249	32102
250	32207
251	32658
252	32765
253	33302
254	33099
255	33285
256	33896
257	34607
258	34988
259	35551
260	35638
261	35804
262	36432
263	36734
264	37510
265	37773
266	37881
267	38020
268	38641
269	38917
270	39314
271	39785
272	39773
273	40498
274	40461
275	40817
276	42111
277	41978
278	42804
