## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34775-L1_S66_L003.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34775-L1_S66_L003.sorted.RG.dedup.bqsr.CollectWgsMetrics.Q0.M0.txt MINIMUM_MAPPING_QUALITY=0 MINIMUM_BASE_QUALITY=0 REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 00:08:00 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	7,690141	5,038567	7	3	0	0,052949	0,000551	0,000009	0,016759	0,013014	0,083284	0,953803	0,766496	0,305444	0,059929	0,009419	0,002825	0,001563	0,000783	0,000485	0,000335	0,000252	0,000202	0,00017	0,000148	0,809105	7

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	122551726
1	56307618
2	98823404
3	147607763
4	194144063
5	231353335
6	254146516
7	260298955
8	250149807
9	227123546
10	195828571
11	161220330
12	127137773
13	96482683
14	70627727
15	50152661
16	34628857
17	23410284
18	15574071
19	10228256
20	6710287
21	4413538
22	2949078
23	2006501
24	1411450
25	1034137
26	784211
27	616113
28	499938
29	413590
30	348365
31	299002
32	260185
33	226629
34	201240
35	178368
36	160392
37	143958
38	129886
39	120558
40	109710
41	102084
42	92903
43	85763
44	79836
45	73289
46	68033
47	63781
48	60005
49	56547
50	52320
51	49424
52	45718
53	42510
54	40881
55	38267
56	34973
57	32868
58	31006
59	29193
60	28113
61	26055
62	24531
63	22987
64	22007
65	21423
66	20558
67	19154
68	18343
69	17352
70	16447
71	15440
72	14953
73	14469
74	13573
75	13036
76	12333
77	11785
78	11176
79	10461
80	9538
81	9419
82	9165
83	8920
84	8947
85	8417
86	8135
87	7619
88	7518
89	7222
90	6914
91	6517
92	6369
93	5987
94	5924
95	5666
96	5442
97	5120
98	4737
99	4732
100	4390
101	4169
102	4006
103	3902
104	3872
105	3803
106	3768
107	3678
108	3735
109	3454
110	3440
111	3274
112	3222
113	3143
114	3272
115	3225
116	3087
117	2974
118	3031
119	2985
120	2898
121	2790
122	3066
123	2942
124	2682
125	2610
126	2646
127	2615
128	2616
129	2450
130	2322
131	2238
132	2115
133	2004
134	2113
135	2042
136	2016
137	1898
138	1882
139	1879
140	1856
141	1864
142	1809
143	1639
144	1677
145	1607
146	1611
147	1561
148	1558
149	1557
150	1531
151	1534
152	1491
153	1393
154	1357
155	1368
156	1284
157	1274
158	1238
159	1248
160	1224
161	1283
162	1235
163	1284
164	1201
165	1185
166	1148
167	1142
168	1139
169	1059
170	998
171	983
172	982
173	983
174	1061
175	1029
176	1029
177	1078
178	990
179	1090
180	1068
181	934
182	944
183	909
184	938
185	984
186	878
187	820
188	771
189	819
190	788
191	813
192	808
193	751
194	836
195	896
196	827
197	789
198	748
199	687
200	693
201	656
202	702
203	712
204	719
205	663
206	659
207	708
208	628
209	580
210	674
211	627
212	643
213	610
214	653
215	621
216	674
217	591
218	624
219	656
220	643
221	633
222	616
223	594
224	620
225	611
226	568
227	583
228	589
229	632
230	589
231	585
232	572
233	576
234	563
235	566
236	567
237	537
238	572
239	668
240	576
241	582
242	534
243	560
244	578
245	514
246	517
247	508
248	513
249	462
250	174350

