## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34743-L1_S34_L002.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34743-L1_S34_L002.sorted.RG.dedup.bqsr.CollectWgsMetrics.default.txt REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 19:41:16 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	8,830782	5,242206	9	3	0,08809	0,024161	0,000427	0,035431	0,01255	0,003359	0,164018	0,929534	0,825355	0,433213	0,109262	0,015459	0,00268	0,001298	0,00071	0,000457	0,000324	0,000237	0,000172	0,000128	0,000101	0,848174	8

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	186932223
1	30376727
2	49112731
3	79622511
4	117250465
5	156923158
6	192900114
7	220055410
8	234656852
9	235732865
10	224162266
11	202538884
12	174590075
13	144021652
14	114060264
15	86915685
16	63942494
17	45506618
18	31396907
19	21076285
20	13796301
21	8844736
22	5583110
23	3490150
24	2186787
25	1383935
26	902066
27	612209
28	436834
29	329845
30	261573
31	216724
32	187405
33	166014
34	149425
35	135531
36	124681
37	114898
38	105886
39	98607
40	90524
41	84691
42	78740
43	72548
44	67980
45	63440
46	59098
47	54961
48	51022
49	47908
50	44882
51	42372
52	39620
53	37539
54	35179
55	33548
56	31324
57	30018
58	28784
59	28064
60	26812
61	25879
62	24850
63	23871
64	23241
65	22831
66	22107
67	21526
68	21089
69	20218
70	20028
71	19167
72	18722
73	17953
74	17386
75	16717
76	16202
77	15644
78	15140
79	14516
80	14014
81	13486
82	12932
83	12255
84	11707
85	11262
86	10772
87	10304
88	9947
89	9532
90	9118
91	8381
92	8089
93	8001
94	7411
95	7201
96	6611
97	6479
98	5933
99	5736
100	5294
101	5127
102	4780
103	4644
104	4298
105	4098
106	3832
107	3645
108	3566
109	3261
110	3092
111	2969
112	2756
113	2661
114	2441
115	2464
116	2398
117	2227
118	2119
119	2078
120	2079
121	2040
122	1989
123	1896
124	1898
125	1771
126	1667
127	1656
128	1585
129	1535
130	1445
131	1496
132	1386
133	1308
134	1300
135	1187
136	1185
137	1137
138	1062
139	1110
140	1112
141	1057
142	1104
143	1030
144	1024
145	983
146	956
147	962
148	820
149	894
150	874
151	816
152	816
153	819
154	732
155	723
156	710
157	760
158	721
159	660
160	673
161	649
162	677
163	640
164	623
165	591
166	577
167	567
168	556
169	585
170	572
171	543
172	532
173	515
174	485
175	525
176	510
177	508
178	528
179	442
180	470
181	419
182	445
183	440
184	426
185	445
186	429
187	416
188	445
189	419
190	387
191	429
192	407
193	424
194	424
195	384
196	364
197	383
198	420
199	407
200	401
201	350
202	399
203	422
204	404
205	398
206	374
207	375
208	372
209	415
210	405
211	330
212	398
213	354
214	406
215	373
216	353
217	356
218	332
219	348
220	335
221	353
222	327
223	330
224	358
225	324
226	290
227	300
228	324
229	289
230	308
231	321
232	280
233	300
234	281
235	271
236	289
237	307
238	281
239	279
240	260
241	261
242	257
243	270
244	265
245	266
246	240
247	251
248	246
249	229
250	115292

