## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34768-L1_S59_L002.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34768-L1_S59_L002.sorted.RG.dedup.bqsr.CollectWgsMetrics.Q0.M0.txt MINIMUM_MAPPING_QUALITY=0 MINIMUM_BASE_QUALITY=0 REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 06:50:34 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	8,423167	5,371862	8	3	0	0,060414	0,000505	0,000009	0,017539	0,014868	0,093336	0,956114	0,807373	0,377506	0,086589	0,012979	0,003547	0,001973	0,001003	0,000631	0,000442	0,000331	0,000262	0,000218	0,000186	0,839349	8

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	116419905
1	40785802
2	75064297
3	117701873
4	161026370
5	198540791
6	225896749
7	240822946
8	242684582
9	232398061
10	212173609
11	185267351
12	154776921
13	123995472
14	95527218
15	70773325
16	50595698
17	34937118
18	23511696
19	15453806
20	9969464
21	6381892
22	4116980
23	2711431
24	1840809
25	1311341
26	980477
27	758076
28	615110
29	510190
30	430439
31	370790
32	320771
33	280730
34	249443
35	222963
36	200311
37	182725
38	165991
39	149587
40	137654
41	126841
42	115531
43	107479
44	99173
45	92867
46	85536
47	79270
48	73200
49	69106
50	65071
51	61355
52	57324
53	53291
54	50194
55	47409
56	45161
57	42488
58	40442
59	38155
60	36629
61	34562
62	32967
63	31499
64	30037
65	28881
66	27465
67	26280
68	24305
69	23341
70	22505
71	21070
72	19769
73	19425
74	18369
75	17498
76	16510
77	15978
78	15675
79	14804
80	14127
81	13483
82	12905
83	12551
84	11747
85	11335
86	11159
87	10411
88	10239
89	9849
90	9580
91	9310
92	8965
93	8839
94	8585
95	8471
96	7899
97	7324
98	7251
99	6928
100	6983
101	6930
102	6524
103	6078
104	5849
105	5727
106	5586
107	5427
108	5139
109	5028
110	4983
111	4574
112	4455
113	4425
114	4216
115	4094
116	3995
117	3814
118	3760
119	3626
120	3506
121	3505
122	3393
123	3313
124	3297
125	3270
126	3139
127	2914
128	2973
129	3075
130	2838
131	2889
132	2732
133	2873
134	2733
135	2615
136	2751
137	2769
138	2630
139	2480
140	2419
141	2343
142	2397
143	2375
144	2296
145	2102
146	2127
147	2017
148	2114
149	2086
150	1945
151	1897
152	1848
153	1744
154	1791
155	1731
156	1738
157	1646
158	1800
159	1728
160	1793
161	1712
162	1700
163	1600
164	1554
165	1410
166	1408
167	1413
168	1244
169	1265
170	1334
171	1307
172	1291
173	1277
174	1349
175	1232
176	1222
177	1130
178	1200
179	1167
180	1119
181	1146
182	1125
183	1134
184	1120
185	1060
186	1071
187	1094
188	1100
189	1035
190	1040
191	1056
192	1024
193	956
194	887
195	960
196	980
197	1005
198	917
199	929
200	876
201	930
202	911
203	863
204	878
205	863
206	837
207	854
208	810
209	755
210	855
211	785
212	796
213	767
214	741
215	755
216	732
217	782
218	702
219	732
220	718
221	818
222	741
223	724
224	752
225	812
226	772
227	766
228	737
229	749
230	726
231	744
232	697
233	700
234	670
235	627
236	608
237	613
238	625
239	652
240	638
241	673
242	580
243	616
244	685
245	656
246	680
247	589
248	566
249	520
250	208220

