## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34787-L1_S78_L003.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34787-L1_S78_L003.sorted.RG.dedup.bqsr.CollectWgsMetrics.default.txt REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 05:41:58 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	5,905461	5,023573	5	3	0,126678	0,042207	0,000421	0,032754	0,0114	0,005221	0,218681	0,887341	0,552826	0,204939	0,050224	0,008954	0,00169	0,000658	0,000327	0,000215	0,000155	0,000121	0,000101	0,000088	0,000078	0,657293	5

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	298859996
1	197633823
2	225133233
3	233644805
4	230983914
5	221319818
6	206214603
7	187068828
8	165523622
9	142742646
10	120185695
11	98952009
12	79709637
13	62910064
14	48667185
15	36931156
16	27553660
17	20185184
18	14526370
19	10284632
20	7175616
21	4939012
22	3364134
23	2266346
24	1522999
25	1018383
26	685908
27	469623
28	329118
29	236585
30	176742
31	137471
32	111115
33	92382
34	78663
35	69148
36	60987
37	54826
38	50007
39	45193
40	41881
41	38064
42	34812
43	32389
44	29820
45	28074
46	25843
47	24103
48	22643
49	21046
50	19792
51	18591
52	17783
53	16775
54	15895
55	15119
56	14349
57	13740
58	13104
59	12390
60	11518
61	10929
62	10342
63	9605
64	8961
65	8545
66	8196
67	7715
68	7228
69	7138
70	6783
71	6294
72	6022
73	5905
74	5417
75	5336
76	5186
77	4941
78	4707
79	4433
80	4177
81	4183
82	3808
83	3636
84	3466
85	3245
86	3243
87	3111
88	3046
89	2869
90	2868
91	2764
92	2574
93	2508
94	2325
95	2327
96	2290
97	2250
98	2185
99	2166
100	2052
101	1898
102	1872
103	1869
104	1749
105	1542
106	1582
107	1478
108	1491
109	1443
110	1354
111	1320
112	1311
113	1220
114	1204
115	1137
116	1136
117	1089
118	1106
119	1106
120	1116
121	1012
122	1000
123	956
124	952
125	982
126	930
127	944
128	864
129	885
130	863
131	805
132	797
133	795
134	795
135	791
136	824
137	716
138	738
139	768
140	758
141	776
142	740
143	708
144	717
145	735
146	692
147	674
148	651
149	667
150	635
151	653
152	700
153	623
154	641
155	671
156	602
157	653
158	582
159	599
160	610
161	561
162	576
163	572
164	540
165	594
166	543
167	528
168	524
169	543
170	536
171	577
172	551
173	565
174	545
175	559
176	565
177	594
178	553
179	593
180	568
181	618
182	583
183	581
184	568
185	572
186	561
187	552
188	564
189	581
190	540
191	535
192	520
193	523
194	538
195	491
196	526
197	519
198	489
199	527
200	565
201	547
202	493
203	545
204	489
205	433
206	443
207	528
208	461
209	474
210	439
211	476
212	488
213	434
214	434
215	409
216	447
217	469
218	465
219	433
220	430
221	483
222	460
223	485
224	468
225	495
226	511
227	499
228	447
229	490
230	548
231	489
232	486
233	482
234	460
235	443
236	455
237	502
238	445
239	425
240	429
241	449
242	447
243	467
244	426
245	425
246	451
247	467
248	409
249	404
250	102404

