## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=../output/I34745-L1_S36_L002.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.pdf INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34745-L1_S36_L002.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34745-L1_S36_L002.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 03:18:19 CET 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
400	380	60	2	187839372	407,575756	98,781352	65920245	FR	23	47	69	95	121	153	189	237	319	403	619			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	327
3	298
4	321
5	307
6	336
7	343
8	334
9	351
10	355
11	351
12	327
13	357
14	377
15	412
16	445
17	520
18	545
19	1685
20	2026
21	2610
22	1119
23	881
24	769
25	817
26	747
27	747
28	785
29	694
30	737
31	813
32	760
33	783
34	762
35	779
36	756
37	762
38	785
39	788
40	794
41	866
42	891
43	876
44	1074
45	1150
46	1292
47	1248
48	1290
49	1258
50	1283
51	1382
52	1277
53	1340
54	1325
55	1351
56	1315
57	1408
58	1373
59	1477
60	1391
61	1477
62	1537
63	1551
64	1580
65	1566
66	1609
67	1669
68	1689
69	1689
70	1750
71	1652
72	1711
73	1761
74	1789
75	2197
76	2302
77	2296
78	2418
79	2464
80	2493
81	2587
82	2576
83	2698
84	2747
85	2732
86	2852
87	2814
88	2917
89	3010
90	2907
91	3131
92	3105
93	3191
94	3222
95	3244
96	3214
97	3300
98	3380
99	3434
100	3496
101	3582
102	3605
103	3661
104	3787
105	3711
106	3746
107	3733
108	3933
109	4283
110	4330
111	4438
112	4497
113	4478
114	4508
115	4542
116	4560
117	4576
118	4685
119	4793
120	4748
121	4903
122	4908
123	4948
124	5026
125	5108
126	5122
127	5260
128	5251
129	5274
130	5414
131	5535
132	5628
133	5672
134	5947
135	5938
136	6042
137	6039
138	5994
139	6243
140	6120
141	6461
142	6446
143	6536
144	6652
145	6755
146	7064
147	7199
148	7608
149	7494
150	7559
151	7707
152	7850
153	7885
154	7862
155	8022
156	7944
157	8123
158	8346
159	8294
160	8351
161	8562
162	8881
163	8996
164	9069
165	9252
166	9343
167	9340
168	9496
169	9672
170	9925
171	10057
172	10287
173	10349
174	10403
175	10667
176	10829
177	11139
178	11197
179	11362
180	11510
181	11813
182	12154
183	12219
184	12390
185	12725
186	13032
187	13192
188	13562
189	13986
190	14431
191	14650
192	14720
193	15105
194	15319
195	15458
196	15848
197	16165
198	16182
199	16700
200	17166
201	17558
202	17912
203	18072
204	18757
205	19108
206	19379
207	19792
208	20250
209	20697
210	21047
211	21543
212	22239
213	22523
214	22890
215	23487
216	23953
217	24591
218	24926
219	25659
220	26303
221	27043
222	27488
223	28019
224	28553
225	29214
226	29746
227	30729
228	31223
229	32185
230	32901
231	33790
232	34375
233	35298
234	35811
235	36657
236	37644
237	38630
238	39286
239	41036
240	41628
241	42424
242	43783
243	44551
244	45535
