## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=../output/I34742-L1_S33_L002.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.pdf INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34742-L1_S33_L002.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34742-L1_S33_L002.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 19:22:04 CET 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
385	367	58	2	191051377	390,657489	95,452341	81866282	FR	23	45	67	91	117	147	181	229	307	389	617			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	420
3	402
4	432
5	419
6	409
7	452
8	445
9	465
10	462
11	446
12	476
13	486
14	521
15	532
16	719
17	1021
18	2285
19	6891
20	8480
21	9013
22	7426
23	6715
24	7291
25	6911
26	7130
27	6608
28	6926
29	6453
30	6626
31	6254
32	6460
33	6047
34	6030
35	5566
36	5331
37	4962
38	4799
39	4331
40	4469
41	4155
42	4014
43	3860
44	3930
45	3849
46	4033
47	3744
48	3722
49	3417
50	3453
51	3474
52	3214
53	3100
54	3125
55	2921
56	2870
57	2876
58	2756
59	2713
60	2786
61	2717
62	2740
63	2695
64	2760
65	2661
66	2689
67	2665
68	2700
69	2664
70	2722
71	2775
72	2858
73	3059
74	3445
75	3549
76	3653
77	3569
78	3809
79	3736
80	3607
81	3754
82	3900
83	3951
84	3957
85	4141
86	4224
87	4187
88	4324
89	4462
90	4560
91	4522
92	4674
93	4729
94	4590
95	4754
96	4779
97	5006
98	4902
99	5030
100	4935
101	5129
102	5106
103	5036
104	5166
105	5303
106	5876
107	5850
108	5943
109	6016
110	6040
111	6130
112	6342
113	6339
114	6362
115	6294
116	6344
117	6467
118	6450
119	6448
120	6552
121	6821
122	6849
123	7058
124	7134
125	7193
126	7118
127	7378
128	7435
129	7470
130	7535
131	7762
132	8015
133	7987
134	8145
135	8000
136	8481
137	8367
138	8444
139	8566
140	8831
141	9230
142	9514
143	9801
144	9899
145	10004
146	10302
147	10560
148	10939
149	10491
150	10816
151	11073
152	11138
153	11058
154	11176
155	11369
156	11704
157	11657
158	11951
159	11887
160	12151
161	12297
162	12827
163	12862
164	13103
165	13312
166	13547
167	13764
168	13920
169	14232
170	14499
171	14747
172	14984
173	15358
174	15806
175	16323
176	16178
177	16468
178	17042
179	17311
180	17228
181	18010
182	18344
183	18936
184	19565
185	19792
186	20225
187	20446
188	20757
189	21284
190	21617
191	22385
192	22547
193	23336
194	23447
195	24223
196	24587
