1 length=	195471971	Aligned= 9615440	Unaligned= 7507
10 length=	130694993	Aligned= 6546284	Unaligned= 4800
11 length=	122082543	Aligned= 6961274	Unaligned= 5745
12 length=	120129022	Aligned= 6614937	Unaligned= 4546
13 length=	120421639	Aligned= 6028852	Unaligned= 5342
14 length=	124902244	Aligned= 6145723	Unaligned= 4492
15 length=	104043685	Aligned= 5220116	Unaligned= 3479
16 length=	98207768	Aligned= 4644942	Unaligned= 5694
17 length=	94987271	Aligned= 5233378	Unaligned= 7400
18 length=	90702639	Aligned= 4401956	Unaligned= 4330
19 length=	61431566	Aligned= 3156886	Unaligned= 2568
2 length=	182113224	Aligned= 16028959	Unaligned= 9278
3 length=	160039680	Aligned= 7382036	Unaligned= 6078
4 length=	156508116	Aligned= 8147641	Unaligned= 6881
5 length=	151834684	Aligned= 8103343	Unaligned= 6451
6 length=	149736546	Aligned= 7551789	Unaligned= 6122
7 length=	145441459	Aligned= 7615363	Unaligned= 5426
8 length=	129401213	Aligned= 6711784	Unaligned= 5233
9 length=	124595110	Aligned= 11805996	Unaligned= 6974
MT length=	16299	Aligned= 9877	Unaligned= 9
X length=	171031299	Aligned= 7231395	Unaligned= 4901
Y length=	91744698	Aligned= 132358	Unaligned= 407
JH584299.1 length=	953012	Aligned= 20478	Unaligned= 8
GL456233.1 length=	336933	Aligned= 13483	Unaligned= 23
JH584301.1 length=	259875	Aligned= 96	Unaligned= 0
GL456211.1 length=	241735	Aligned= 31154	Unaligned= 18
GL456350.1 length=	227966	Aligned= 11197	Unaligned= 4
JH584293.1 length=	207968	Aligned= 9712	Unaligned= 2
GL456221.1 length=	206961	Aligned= 28286	Unaligned= 9
JH584297.1 length=	205776	Aligned= 4618	Unaligned= 3
JH584296.1 length=	199368	Aligned= 3381	Unaligned= 4
GL456354.1 length=	195993	Aligned= 4042	Unaligned= 2
JH584294.1 length=	191905	Aligned= 8151	Unaligned= 3
JH584298.1 length=	184189	Aligned= 4163	Unaligned= 1
JH584300.1 length=	182347	Aligned= 68	Unaligned= 0
GL456219.1 length=	175968	Aligned= 4307	Unaligned= 5
GL456210.1 length=	169725	Aligned= 17471	Unaligned= 11
JH584303.1 length=	158099	Aligned= 147	Unaligned= 1
JH584302.1 length=	155838	Aligned= 28	Unaligned= 0
GL456212.1 length=	153618	Aligned= 27004	Unaligned= 10
JH584304.1 length=	114452	Aligned= 1197170	Unaligned= 819
GL456379.1 length=	72385	Aligned= 3062	Unaligned= 0
GL456216.1 length=	66673	Aligned= 5962	Unaligned= 94
GL456393.1 length=	55711	Aligned= 23265	Unaligned= 456
GL456366.1 length=	47073	Aligned= 2127	Unaligned= 3
GL456367.1 length=	42057	Aligned= 5148	Unaligned= 14
GL456239.1 length=	40056	Aligned= 7822	Unaligned= 96
GL456213.1 length=	39340	Aligned= 1268	Unaligned= 1
GL456383.1 length=	38659	Aligned= 13162	Unaligned= 45
GL456385.1 length=	35240	Aligned= 1467	Unaligned= 1
GL456360.1 length=	31704	Aligned= 1321	Unaligned= 4
GL456378.1 length=	31602	Aligned= 5359	Unaligned= 2
GL456389.1 length=	28772	Aligned= 8655	Unaligned= 47
GL456372.1 length=	28664	Aligned= 1754	Unaligned= 2
GL456370.1 length=	26764	Aligned= 6928	Unaligned= 88
GL456381.1 length=	25871	Aligned= 7013	Unaligned= 107
GL456387.1 length=	24685	Aligned= 9084	Unaligned= 89
GL456390.1 length=	24668	Aligned= 15536	Unaligned= 109
GL456394.1 length=	24323	Aligned= 4165	Unaligned= 56
GL456392.1 length=	23629	Aligned= 17082	Unaligned= 66
GL456382.1 length=	23158	Aligned= 807	Unaligned= 0
GL456359.1 length=	22974	Aligned= 262	Unaligned= 1
GL456396.1 length=	21240	Aligned= 13293	Unaligned= 62
GL456368.1 length=	20208	Aligned= 2546	Unaligned= 1
JH584292.1 length=	14945	Aligned= 691	Unaligned= 2
JH584295.1 length=	1976	Aligned= 183	Unaligned= 26
NoCoordinateCount= 102492
