## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34758-L1_S49_L002.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34758-L1_S49_L002.sorted.RG.dedup.bqsr.CollectWgsMetrics.Q0.M0.txt MINIMUM_MAPPING_QUALITY=0 MINIMUM_BASE_QUALITY=0 REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 09:58:40 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	6,747524	4,387818	7	2	0	0,06042	0,000485	0,000009	0,017533	0,015134	0,093581	0,954731	0,734249	0,196126	0,020938	0,003707	0,00183	0,001196	0,000655	0,000411	0,000285	0,000214	0,000172	0,000148	0,000132	0,792608	7

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	120090008
1	51908279
2	106280176
3	178022998
4	248679124
5	299886868
6	320491217
7	309433073
8	273670971
9	224040673
10	171091923
11	122880100
12	83413323
13	53889818
14	33461622
15	20112489
16	11851749
17	6977746
18	4175883
19	2590552
20	1694663
21	1180002
22	875604
23	681601
24	547557
25	454548
26	379622
27	325541
28	280277
29	242775
30	215504
31	193984
32	173761
33	156904
34	141410
35	129491
36	120005
37	109186
38	100645
39	93819
40	86887
41	80206
42	74480
43	70157
44	65951
45	61284
46	57216
47	54123
48	50490
49	46205
50	43047
51	40086
52	37656
53	35961
54	34199
55	31792
56	30144
57	28836
58	26645
59	25814
60	24105
61	22920
62	21649
63	20057
64	19196
65	18164
66	16817
67	16247
68	15245
69	14456
70	13330
71	13231
72	12681
73	12066
74	11482
75	10846
76	10201
77	9397
78	9347
79	8728
80	7975
81	7577
82	6994
83	6716
84	6424
85	6126
86	5774
87	5618
88	5382
89	5040
90	4831
91	4627
92	4348
93	4355
94	4153
95	3943
96	4076
97	4198
98	3943
99	3888
100	3689
101	3500
102	3463
103	3338
104	3391
105	3103
106	3237
107	3033
108	3062
109	2912
110	2945
111	2831
112	2745
113	2605
114	2490
115	2402
116	2431
117	2278
118	2282
119	2276
120	2027
121	1904
122	1966
123	1942
124	2063
125	2057
126	1911
127	1893
128	1783
129	1740
130	1832
131	1660
132	1562
133	1523
134	1468
135	1458
136	1515
137	1516
138	1430
139	1409
140	1381
141	1505
142	1350
143	1394
144	1379
145	1301
146	1284
147	1280
148	1311
149	1288
150	1283
151	1323
152	1189
153	1198
154	1171
155	1143
156	1160
157	1102
158	1092
159	1127
160	1054
161	1158
162	1083
163	1073
164	1153
165	1173
166	1089
167	1123
168	1148
169	1043
170	1018
171	964
172	1031
173	1038
174	1040
175	1029
176	993
177	973
178	1027
179	904
180	902
181	973
182	1013
183	914
184	877
185	773
186	830
187	867
188	842
189	805
190	740
191	754
192	719
193	727
194	845
195	735
196	769
197	829
198	740
199	655
200	772
201	692
202	677
203	715
204	717
205	622
206	599
207	612
208	647
209	675
210	693
211	635
212	691
213	695
214	688
215	679
216	676
217	676
218	605
219	629
220	655
221	717
222	660
223	651
224	667
225	674
226	615
227	658
228	676
229	697
230	651
231	655
232	693
233	655
234	616
235	671
236	656
237	640
238	670
239	715
240	635
241	614
242	666
243	595
244	645
245	633
246	651
247	700
248	675
249	635
250	162185

