## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34734-L1_S25_L001.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34734-L1_S25_L001.sorted.RG.dedup.bqsr.CollectWgsMetrics.default.txt REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 19:34:03 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	4,210245	3,138766	4	2	0,095126	0,108297	0,000508	0,025347	0,015864	0,004571	0,249712	0,906112	0,42544	0,034293	0,001776	0,000629	0,000397	0,000284	0,000181	0,00014	0,000113	0,000091	0,000074	0,000063	0,000056	0,603869	4

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	249063593
1	185860848
2	305263560
3	385166773
4	398829522
5	354853607
6	279107660
7	197974905
8	128533733
9	77157146
10	43291896
11	22934197
12	11608348
13	5679421
14	2746328
15	1368137
16	732031
17	436294
18	292065
19	215500
20	169114
21	140249
22	117427
23	100519
24	87163
25	75795
26	66618
27	58836
28	51394
29	46248
30	41738
31	38150
32	34235
33	31005
34	27488
35	24765
36	22188
37	20386
38	18354
39	16267
40	14484
41	13346
42	12226
43	11414
44	10465
45	10007
46	9754
47	9287
48	9136
49	8787
50	8386
51	7982
52	7499
53	7307
54	6958
55	6785
56	6653
57	6628
58	6561
59	6440
60	6573
61	6397
62	6325
63	6177
64	5863
65	5781
66	5595
67	5563
68	5411
69	5189
70	5088
71	4944
72	4724
73	4586
74	4449
75	4336
76	4282
77	4055
78	3971
79	3847
80	3689
81	3465
82	3435
83	3333
84	3185
85	2974
86	2857
87	2674
88	2556
89	2460
90	2302
91	2272
92	2150
93	2087
94	1869
95	1715
96	1616
97	1480
98	1445
99	1432
100	1306
101	1248
102	1213
103	1124
104	1132
105	1034
106	977
107	965
108	893
109	930
110	853
111	860
112	855
113	811
114	804
115	786
116	791
117	749
118	694
119	693
120	692
121	655
122	663
123	635
124	616
125	678
126	629
127	641
128	661
129	680
130	680
131	619
132	640
133	676
134	628
135	649
136	671
137	703
138	659
139	729
140	745
141	729
142	712
143	738
144	731
145	767
146	725
147	736
148	749
149	708
150	700
151	678
152	734
153	716
154	738
155	810
156	754
157	766
158	773
159	770
160	807
161	784
162	764
163	868
164	888
165	862
166	796
167	937
168	872
169	885
170	890
171	865
172	926
173	955
174	961
175	975
176	969
177	998
178	1047
179	1001
180	970
181	1003
182	1059
183	957
184	1047
185	1026
186	936
187	987
188	989
189	999
190	944
191	914
192	870
193	775
194	809
195	736
196	795
197	744
198	771
199	715
200	700
201	736
202	701
203	705
204	711
205	677
206	698
207	740
208	697
209	644
210	663
211	704
212	720
213	662
214	726
215	754
216	630
217	651
218	661
219	607
220	657
221	629
222	615
223	576
224	556
225	559
226	592
227	562
228	492
229	524
230	500
231	461
232	425
233	443
234	445
235	402
236	379
237	359
238	339
239	316
240	322
241	291
242	296
243	306
244	265
245	253
246	238
247	270
248	242
249	230
250	38612

