## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34713-L1_S4_L001.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34713-L1_S4_L001.sorted.RG.dedup.bqsr.CollectWgsMetrics.default.txt REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 20:59:27 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	12,531081	6,029408	13	3	0,07718	0,045221	0,000351	0,023909	0,010664	0,002493	0,159817	0,935003	0,911981	0,758888	0,36091	0,078693	0,01012	0,002464	0,001124	0,000685	0,000455	0,000316	0,000235	0,000183	0,00015	0,911578	11

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	172423743
1	13049702
2	11984953
3	14773434
4	21264545
5	32673354
6	50485043
7	75340428
8	106433384
9	141188546
10	175377099
11	204085111
12	223095961
13	229731833
14	223460357
15	205939072
16	180466996
17	150570106
18	120026824
19	91658775
20	67218401
21	47437155
22	32290076
23	21300316
24	13661802
25	8559428
26	5273680
27	3227928
28	1989982
29	1259313
30	833813
31	586002
32	439939
33	353031
34	296702
35	254859
36	226372
37	205399
38	187375
39	170925
40	158538
41	147492
42	136976
43	126744
44	117956
45	109047
46	101288
47	94390
48	88443
49	82752
50	77746
51	73539
52	68261
53	65385
54	62610
55	59133
56	55754
57	51943
58	49789
59	48038
60	45664
61	43170
62	41604
63	39045
64	37599
65	35161
66	34094
67	32449
68	30377
69	28880
70	26919
71	25643
72	23913
73	22627
74	21626
75	20691
76	19844
77	18959
78	18052
79	17256
80	16767
81	15730
82	15063
83	14284
84	13854
85	12942
86	12674
87	11894
88	11425
89	11087
90	10400
91	9865
92	9675
93	9432
94	9016
95	8723
96	8553
97	8085
98	7926
99	7571
100	7305
101	6955
102	6849
103	6557
104	6174
105	6094
106	5966
107	5551
108	5353
109	5117
110	4934
111	4917
112	4553
113	4521
114	4487
115	4367
116	4290
117	4120
118	3761
119	3733
120	3630
121	3459
122	3439
123	3339
124	3271
125	3056
126	2905
127	2816
128	2533
129	2639
130	2456
131	2421
132	2280
133	2165
134	2107
135	2012
136	2035
137	1993
138	1840
139	1917
140	1850
141	1804
142	1830
143	1662
144	1655
145	1679
146	1696
147	1624
148	1514
149	1611
150	1683
151	1634
152	1617
153	1522
154	1589
155	1495
156	1481
157	1363
158	1356
159	1308
160	1409
161	1321
162	1309
163	1240
164	1275
165	1184
166	1249
167	1161
168	1111
169	1136
170	1125
171	1130
172	1160
173	1073
174	1100
175	1048
176	1009
177	1043
178	1005
179	1015
180	1006
181	998
182	986
183	947
184	970
185	983
186	1002
187	1001
188	949
189	919
190	910
191	925
192	979
193	907
194	951
195	877
196	888
197	862
198	856
199	841
200	835
201	873
202	867
203	858
204	883
205	916
206	924
207	945
208	937
209	972
210	972
211	906
212	899
213	930
214	860
215	860
216	823
217	841
218	780
219	838
220	750
221	793
222	751
223	725
224	771
225	813
226	766
227	714
228	776
229	727
230	707
231	683
232	667
233	646
234	666
235	581
236	622
237	588
238	648
239	569
240	633
241	611
242	570
243	567
244	609
245	569
246	636
247	550
248	571
249	550
250	128075

