## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34793-L1_S84_L003.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34793-L1_S84_L003.sorted.RG.dedup.bqsr.CollectWgsMetrics.default.txt REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 19:39:46 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	10,782619	6,110325	11	4	0,085524	0,030571	0,000375	0,032846	0,013913	0,003639	0,166866	0,930492	0,865884	0,599827	0,245409	0,054074	0,00832	0,002169	0,000924	0,000583	0,000405	0,000302	0,000234	0,000185	0,00015	0,877172	9

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	184388763
1	22672358
2	31516305
3	47947731
4	69255603
5	93636742
6	119227749
7	143850917
8	165780135
9	183295975
10	194661118
11	198768317
12	195120261
13	184276112
14	167369472
15	146311425
16	123223681
17	100076207
18	78470648
19	59488611
20	43743666
21	31249251
22	21748451
23	14776437
24	9856045
25	6461077
26	4193579
27	2718215
28	1771504
29	1174138
30	807583
31	576684
32	429926
33	334316
34	270666
35	225329
36	194583
37	171724
38	152749
39	138700
40	125310
41	114262
42	106047
43	98531
44	90654
45	83548
46	78522
47	74076
48	69095
49	64772
50	60425
51	56933
52	53548
53	50579
54	47900
55	45464
56	42641
57	40138
58	38247
59	36370
60	34176
61	32738
62	31122
63	29109
64	27521
65	26015
66	24907
67	23464
68	22264
69	21532
70	20539
71	20176
72	19080
73	18747
74	18134
75	17493
76	16939
77	16590
78	16032
79	15693
80	15077
81	14483
82	14179
83	13387
84	13167
85	12707
86	12043
87	11775
88	11759
89	11230
90	10898
91	10218
92	10051
93	9808
94	9532
95	9247
96	9169
97	8787
98	8548
99	8293
100	8213
101	7977
102	7741
103	7713
104	7466
105	7363
106	7247
107	6839
108	6437
109	6413
110	5896
111	5702
112	5659
113	5328
114	5166
115	5013
116	4910
117	4765
118	4555
119	4455
120	4323
121	3976
122	3822
123	3537
124	3373
125	3288
126	3044
127	3002
128	2825
129	2566
130	2561
131	2435
132	2261
133	2183
134	2149
135	2029
136	2022
137	1917
138	1875
139	1815
140	1753
141	1714
142	1667
143	1599
144	1547
145	1527
146	1495
147	1431
148	1399
149	1388
150	1409
151	1259
152	1239
153	1211
154	1133
155	1121
156	1054
157	1070
158	1014
159	974
160	1005
161	898
162	892
163	887
164	907
165	887
166	855
167	839
168	830
169	809
170	792
171	807
172	792
173	737
174	743
175	756
176	764
177	798
178	689
179	724
180	762
181	740
182	746
183	687
184	719
185	755
186	775
187	719
188	694
189	686
190	624
191	649
192	627
193	582
194	614
195	659
196	602
197	615
198	581
199	613
200	624
201	593
202	552
203	549
204	509
205	577
206	551
207	501
208	544
209	507
210	500
211	483
212	434
213	486
214	455
215	486
216	424
217	451
218	468
219	477
220	469
221	446
222	426
223	456
224	421
225	411
226	430
227	377
228	416
229	396
230	371
231	377
232	343
233	371
234	358
235	356
236	335
237	342
238	344
239	331
240	329
241	335
242	313
243	317
244	305
245	316
246	297
247	295
248	283
249	293
250	139301

