## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=../output/I34727-L1_S18_L001.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.pdf INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34727-L1_S18_L001.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34727-L1_S18_L001.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 07:26:58 CET 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
397	373	83	2	187524136	412,323674	151,094692	30933320	FR	31	63	95	129	167	213	269	355	499	631	1075			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	724
3	670
4	682
5	677
6	718
7	712
8	650
9	700
10	716
11	712
12	748
13	707
14	762
15	768
16	761
17	833
18	878
19	2045
20	2113
21	2052
22	1536
23	1355
24	1368
25	1474
26	1276
27	1310
28	1303
29	1286
30	1310
31	1320
32	1430
33	1322
34	1392
35	1284
36	1406
37	1544
38	1553
39	1675
40	1734
41	1809
42	1861
43	1833
44	1986
45	2039
46	2030
47	2129
48	2179
49	2204
50	2300
51	2490
52	2410
53	2475
54	2633
55	2658
56	2735
57	2857
58	2976
59	2927
60	3125
61	3329
62	3343
63	3348
64	3603
65	3695
66	3849
67	3961
68	4077
69	4194
70	4324
71	4472
72	4661
73	4749
74	4955
75	5097
76	5269
77	5612
78	5564
79	5694
80	5658
81	6133
82	6319
83	6432
84	6649
85	6603
86	6875
87	6998
88	7283
89	7358
90	7468
91	7582
92	7851
93	7771
94	7910
95	8054
96	8258
97	8529
98	8731
99	9068
100	9227
101	9309
102	9714
103	9799
104	10170
105	10205
106	10257
107	10263
108	10262
109	10246
110	10295
111	10703
112	10833
113	10909
114	10907
115	11276
116	11272
117	11355
118	11488
119	11472
120	11745
121	11977
122	12157
123	12142
124	12130
125	12399
126	12520
127	12780
128	12701
129	12932
130	13217
131	13238
132	13189
133	13527
134	13834
135	13756
136	13887
137	14041
138	14195
139	13990
140	14355
141	14612
142	14409
143	14724
144	14762
145	14999
146	14949
147	15270
148	15665
149	15316
150	15626
151	15586
152	15877
153	15697
154	16048
155	15933
156	16048
157	16311
158	16593
159	16284
160	16474
161	16523
162	16739
163	16945
164	17168
165	17367
166	17307
167	17374
168	17564
169	17649
170	17975
171	18193
172	18451
173	18332
174	18576
175	18880
176	18877
177	19013
178	19169
179	19274
180	19494
181	19443
182	19737
183	19704
184	20108
185	20058
186	20154
187	20472
188	20537
189	20585
190	21036
191	20879
192	20815
193	21380
194	21395
195	21367
196	21941
197	22068
