## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34724-L1_S15_L001.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34724-L1_S15_L001.sorted.RG.dedup.bqsr.CollectWgsMetrics.Q0.M0.txt MINIMUM_MAPPING_QUALITY=0 MINIMUM_BASE_QUALITY=0 REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 01:07:04 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	7,490512	4,672753	7	2	0	0,108607	0,000519	0,000008	0,011537	0,018165	0,138836	0,95938	0,793735	0,267512	0,035121	0,005125	0,002146	0,001315	0,000686	0,000448	0,00033	0,00026	0,000218	0,00019	0,000169	0,827656	8

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	107756486
1	34361967
2	74098704
3	132617148
4	198342886
5	256249350
6	293807362
7	304233884
8	288456884
9	253207443
10	207435826
11	159634538
12	116074373
13	80227745
14	53111692
15	33821142
16	20870839
17	12643079
18	7608651
19	4627152
20	2909864
21	1914291
22	1332889
23	985876
24	761487
25	606980
26	501499
27	423177
28	360507
29	310766
30	268679
31	235277
32	206067
33	186913
34	166242
35	148207
36	133115
37	119227
38	107069
39	97618
40	89322
41	81219
42	74966
43	68341
44	63331
45	58966
46	54342
47	50341
48	46950
49	43425
50	40713
51	38946
52	36614
53	33160
54	31482
55	29747
56	28165
57	27219
58	25316
59	23747
60	23421
61	22603
62	21158
63	19656
64	18474
65	17498
66	17362
67	15811
68	15154
69	14447
70	13762
71	12998
72	12811
73	11923
74	11083
75	10623
76	10176
77	9804
78	9511
79	8818
80	8351
81	8293
82	7757
83	7504
84	7355
85	7292
86	7089
87	7092
88	6721
89	6434
90	6311
91	6317
92	5971
93	5868
94	5597
95	5488
96	5341
97	5161
98	5186
99	4971
100	5016
101	4872
102	4789
103	4584
104	4425
105	4324
106	4170
107	4028
108	3878
109	3801
110	3789
111	3570
112	3491
113	3399
114	3589
115	3676
116	3545
117	3381
118	3284
119	3242
120	3306
121	3239
122	3100
123	2947
124	2962
125	2974
126	2866
127	2824
128	2730
129	2657
130	2632
131	2573
132	2444
133	2443
134	2138
135	2222
136	2218
137	2216
138	2386
139	2361
140	2149
141	2093
142	2051
143	1862
144	1902
145	1897
146	1822
147	1920
148	1796
149	1815
150	1821
151	1818
152	1968
153	1886
154	1884
155	1932
156	1798
157	1769
158	1655
159	1599
160	1528
161	1477
162	1487
163	1493
164	1331
165	1438
166	1361
167	1331
168	1248
169	1291
170	1315
171	1458
172	1256
173	1208
174	1213
175	1222
176	1151
177	1077
178	1071
179	1060
180	1008
181	1045
182	1128
183	1137
184	1050
185	999
186	958
187	918
188	917
189	1004
190	950
191	881
192	908
193	877
194	865
195	874
196	801
197	809
198	831
199	841
200	785
201	843
202	848
203	920
204	884
205	803
206	760
207	776
208	765
209	846
210	802
211	899
212	787
213	861
214	886
215	884
216	889
217	936
218	872
219	977
220	868
221	943
222	875
223	821
224	858
225	885
226	942
227	1073
228	992
229	936
230	910
231	918
232	921
233	885
234	940
235	975
236	858
237	834
238	842
239	918
240	905
241	951
242	911
243	906
244	801
245	912
246	898
247	856
248	873
249	866
250	188654

