## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34769-L1_S60_L002.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34769-L1_S60_L002.sorted.RG.dedup.bqsr.CollectWgsMetrics.Q0.M0.txt MINIMUM_MAPPING_QUALITY=0 MINIMUM_BASE_QUALITY=0 REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 09:27:45 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	9,524132	5,465153	9	3	0	0,050546	0,000505	0,000009	0,017012	0,012645	0,080717	0,959026	0,884904	0,484642	0,114917	0,016899	0,004554	0,002484	0,001272	0,000841	0,0006	0,000447	0,000346	0,000281	0,000235	0,88698	9

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	108696062
1	16921267
2	30560355
3	56086231
4	93060893
5	137908236
6	184342043
7	224646778
8	252241187
9	262669734
10	255328233
11	233106444
12	200855874
13	164032561
14	127478766
15	94706517
16	67594904
17	46476782
18	31008800
19	20233457
20	13017002
21	8342784
22	5389260
23	3560501
24	2437044
25	1731037
26	1288010
27	1003639
28	804033
29	664552
30	557344
31	473638
32	405618
33	352123
34	312174
35	274941
36	245289
37	220895
38	198772
39	176698
40	158753
41	144456
42	132440
43	122129
44	113281
45	107130
46	99621
47	93228
48	87406
49	83370
50	77756
51	73748
52	70638
53	67892
54	65304
55	62165
56	58756
57	56744
58	54185
59	51059
60	48911
61	46695
62	44251
63	42432
64	42170
65	40122
66	38940
67	36497
68	35165
69	32958
70	32266
71	30812
72	29619
73	28634
74	27570
75	26152
76	24805
77	23900
78	22785
79	20957
80	20096
81	19248
82	18338
83	17788
84	17639
85	17286
86	16182
87	15559
88	15283
89	14768
90	14313
91	13776
92	13172
93	12779
94	12240
95	11783
96	11295
97	11188
98	10735
99	10145
100	10509
101	10104
102	9285
103	8865
104	8839
105	8191
106	8122
107	7900
108	7735
109	7775
110	7594
111	7217
112	6906
113	6654
114	6599
115	6342
116	6075
117	5818
118	5583
119	5457
120	5433
121	5409
122	5196
123	5017
124	4848
125	4747
126	4535
127	4287
128	4268
129	4075
130	4039
131	3889
132	3898
133	3899
134	4046
135	3792
136	3583
137	3508
138	3475
139	3492
140	3321
141	3210
142	3208
143	3071
144	3040
145	3031
146	3011
147	2904
148	2712
149	2864
150	2701
151	2715
152	2665
153	2633
154	2589
155	2373
156	2301
157	2300
158	2311
159	2248
160	2308
161	2217
162	2194
163	2172
164	2032
165	1978
166	1888
167	1915
168	1791
169	1786
170	1800
171	1684
172	1657
173	1730
174	1555
175	1523
176	1701
177	1509
178	1504
179	1339
180	1395
181	1372
182	1404
183	1380
184	1388
185	1329
186	1324
187	1265
188	1242
189	1282
190	1312
191	1291
192	1183
193	1214
194	1267
195	1245
196	1181
197	1230
198	1276
199	1096
200	1178
201	1222
202	1180
203	1177
204	1286
205	1222
206	1145
207	1188
208	1087
209	1015
210	982
211	958
212	1022
213	1040
214	977
215	964
216	964
217	980
218	1010
219	927
220	954
221	960
222	969
223	946
224	956
225	912
226	888
227	867
228	841
229	958
230	877
231	898
232	897
233	799
234	841
235	884
236	833
237	856
238	835
239	846
240	799
241	815
242	802
243	799
244	742
245	595
246	676
247	646
248	688
249	687
250	222944

