## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=../output/I34737-L1_S28_L001.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.pdf INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34737-L1_S28_L001.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34737-L1_S28_L001.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 02:56:02 CET 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
409	387	65	2	184181537	416,505394	107,301219	47160454	FR	25	49	75	101	131	165	203	257	347	441	673			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	350
3	340
4	359
5	360
6	385
7	373
8	362
9	374
10	367
11	367
12	366
13	389
14	445
15	415
16	446
17	430
18	482
19	1718
20	1751
21	2067
22	941
23	879
24	716
25	817
26	700
27	789
28	894
29	851
30	941
31	926
32	939
33	916
34	928
35	923
36	891
37	1013
38	964
39	985
40	979
41	999
42	1064
43	1092
44	1079
45	1082
46	1117
47	1139
48	1210
49	1195
50	1250
51	1311
52	1275
53	1203
54	1235
55	1230
56	1228
57	1207
58	1346
59	1348
60	1486
61	1754
62	1837
63	1875
64	1910
65	1921
66	2019
67	1881
68	2006
69	2067
70	2050
71	2077
72	2086
73	2148
74	2131
75	2226
76	2347
77	2381
78	2408
79	2372
80	2504
81	2472
82	2556
83	2600
84	2759
85	2797
86	2812
87	2874
88	2984
89	3091
90	3040
91	3166
92	3144
93	3126
94	3129
95	3294
96	3464
97	3809
98	3948
99	3909
100	3989
101	3989
102	4003
103	4127
104	4258
105	4241
106	4260
107	4245
108	4324
109	4315
110	4426
111	4430
112	4455
113	4597
114	4553
115	4578
116	4685
117	4636
118	4698
119	4917
120	4898
121	5005
122	5010
123	5074
124	5153
125	5198
126	5160
127	5441
128	5390
129	5313
130	5600
131	5677
132	5642
133	5726
134	5857
135	5961
136	6059
137	6453
138	6310
139	6382
140	6377
141	6617
142	6574
143	6800
144	6941
145	6817
146	6904
147	6915
148	7197
149	6967
150	7411
151	7322
152	7491
153	7391
154	7396
155	7299
156	7527
157	7679
158	7741
159	7743
160	7927
161	7991
162	8097
163	8036
164	8214
165	8276
166	8444
167	8555
168	8542
169	8848
170	8858
171	8827
172	9097
173	9067
174	9259
175	9670
176	9639
177	9648
178	9911
179	9842
180	10061
181	10450
182	10503
183	10997
184	10910
185	11103
186	11480
187	11428
188	11714
189	11779
190	11990
191	12165
192	12463
193	12628
194	12535
195	13017
196	13223
197	13471
198	13456
199	13962
200	14093
201	14249
202	14460
203	14754
204	14949
205	15114
206	15436
207	15781
208	16145
209	16169
210	16831
211	16980
212	17306
213	17504
214	17835
215	18316
216	18299
217	18939
218	19467
219	19721
220	20293
221	20528
222	20753
223	21134
224	21702
225	22245
226	22448
227	22924
228	23811
229	23919
230	24323
231	25067
232	25336
233	26046
234	26129
235	26721
236	27486
237	28394
238	28789
239	29466
240	30103
241	30767
242	31647
243	31916
244	32562
245	33474
246	34026
247	34365
248	35408
249	35992
250	36855
251	37363
252	38244
253	38967
254	39535
255	40591
256	41164
257	42297
258	43220
259	43556
260	45002
261	45911
262	46801
263	47910
264	48819
265	49430
266	50921
267	51604
268	52349
269	53475
270	54626
271	55824
272	56871
273	58311
274	58745
275	60397
276	61321
277	62699
278	63923
279	65208
280	66409
281	68123
282	69415
283	69994
284	71219
285	72579
286	74709
287	75385
288	77440
289	78665
290	79988
291	81299
292	82687
293	84479
294	86250
295	87411
296	89011
297	90905
298	92213
299	93552
300	95381
301	96387
302	98936
303	100574
304	102398
305	103859
306	105492
307	107839
308	108855
309	110576
310	112256
311	113723
312	116091
313	117473
314	119392
315	121079
316	121951
317	123856
318	125032
319	127031
320	128905
321	130708
322	132545
323	134148
324	136310
325	137760
326	139148
327	140267
328	142041
329	143730
330	145350
331	146853
332	148605
333	150346
334	151467
335	152529
336	154598
337	156985
338	157399
339	159590
340	160130
341	161891
342	164277
343	164580
344	166851
345	167295
346	169282
347	170911
348	171348
349	172901
350	174279
351	174877
352	176831
353	178177
354	179617
355	180602
356	181932
357	182503
358	183506
359	184528
360	185487
361	187222
362	186813
363	187744
364	189395
365	190219
366	191193
367	192577
368	192450
369	193183
370	194302
371	194896
372	194361
373	197065
374	196502
375	197145
376	197133
377	197922
378	198262
379	198671
380	198945
381	199214
382	199785
383	199223
384	199750
385	200257
386	200622
387	201785
388	200790
389	200919
390	200337
391	201422
392	200738
393	200657
394	201085
395	200358
396	201127
397	201088
398	199995
399	200624
400	199240
401	198629
402	198392
403	198521
404	198557
405	198049
406	197717
407	197414
408	196340
409	196866
410	196214
411	195779
412	194786
413	194680
414	193767
415	192500
416	193142
417	191959
418	191799
419	190934
420	190095
