## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34744-L1_S35_L002.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34744-L1_S35_L002.sorted.RG.dedup.bqsr.CollectWgsMetrics.Q0.M0.txt MINIMUM_MAPPING_QUALITY=0 MINIMUM_BASE_QUALITY=0 REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 23:42:49 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	10,161268	6,122634	10	3	0	0,069565	0,000489	0,000009	0,016023	0,01348	0,099566	0,958204	0,862808	0,534501	0,186827	0,037603	0,007979	0,003533	0,001648	0,001018	0,000703	0,000519	0,000395	0,000305	0,000243	0,877022	9

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	110876519
1	28408445
2	48523905
3	74066891
4	102065676
5	130217413
6	156756965
7	179632366
8	196977024
9	207343680
10	209790057
11	203830450
12	190364211
13	170846555
14	147471460
15	122710964
16	98376212
17	76178589
18	57101811
19	41492776
20	29299148
21	20199789
22	13702633
23	9213175
24	6170747
25	4179925
26	2890217
27	2049649
28	1513036
29	1161184
30	921083
31	754199
32	635961
33	545418
34	471607
35	415177
36	366611
37	328499
38	292891
39	267994
40	239121
41	215679
42	196115
43	182032
44	168993
45	155456
46	143382
47	132210
48	123398
49	115216
50	107541
51	100866
52	94608
53	90495
54	85124
55	79628
56	75365
57	71982
58	66519
59	63659
60	59429
61	56667
62	54442
63	52343
64	49065
65	47329
66	44846
67	43298
68	41944
69	39876
70	38829
71	37591
72	36455
73	34845
74	32492
75	31964
76	30763
77	29749
78	28665
79	27403
80	26985
81	26470
82	25457
83	24836
84	23910
85	23262
86	22994
87	22300
88	21073
89	19954
90	19464
91	18927
92	18179
93	17225
94	16579
95	16285
96	15645
97	15023
98	14163
99	13782
100	13362
101	12760
102	12369
103	11866
104	11649
105	10858
106	10726
107	10326
108	9971
109	9512
110	8693
111	8456
112	8100
113	7938
114	7578
115	7147
116	6564
117	6249
118	6301
119	6064
120	6032
121	5784
122	5545
123	5399
124	5137
125	4894
126	4845
127	4744
128	4652
129	4559
130	4388
131	4219
132	4125
133	4050
134	3839
135	3840
136	3637
137	3554
138	3529
139	3199
140	3101
141	3068
142	2964
143	2837
144	2759
145	2530
146	2563
147	2633
148	2515
149	2536
150	2638
151	2450
152	2395
153	2281
154	2230
155	2044
156	2005
157	2069
158	2044
159	1835
160	1861
161	1759
162	1660
163	1643
164	1648
165	1624
166	1610
167	1566
168	1610
169	1643
170	1540
171	1562
172	1595
173	1531
174	1443
175	1451
176	1421
177	1351
178	1271
179	1343
180	1357
181	1404
182	1344
183	1354
184	1241
185	1256
186	1309
187	1225
188	1239
189	1102
190	1165
191	1163
192	1125
193	1204
194	1172
195	1122
196	1117
197	1061
198	1179
199	1193
200	1138
201	1113
202	1126
203	1099
204	1130
205	1054
206	1033
207	1038
208	966
209	999
210	983
211	919
212	1046
213	1084
214	1044
215	948
216	919
217	921
218	1035
219	926
220	843
221	844
222	761
223	820
224	737
225	781
226	740
227	855
228	807
229	807
230	852
231	769
232	786
233	845
234	875
235	802
236	780
237	695
238	641
239	697
240	649
241	625
242	657
243	646
244	623
245	635
246	639
247	593
248	559
249	528
250	220858

