## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=../output/I34718-L1_S9_L001.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.pdf INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34718-L1_S9_L001.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34718-L1_S9_L001.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 14:52:39 CET 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
416	397	65	2	186592945	424,011663	104,465307	100091108	FR	25	49	75	101	131	163	201	251	335	423	663			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	617
3	594
4	565
5	600
6	618
7	621
8	598
9	621
10	633
11	702
12	778
13	731
14	768
15	763
16	785
17	833
18	936
19	3434
20	3913
21	5185
22	1955
23	1553
24	1428
25	1624
26	1418
27	1404
28	1352
29	1346
30	1469
31	1483
32	1436
33	1321
34	1331
35	1505
36	1401
37	1431
38	1378
39	1327
40	1465
41	1679
42	1869
43	1931
44	1961
45	1944
46	2122
47	2034
48	2173
49	2127
50	2156
51	2420
52	2217
53	2354
54	2315
55	2356
56	2420
57	2462
58	2445
59	2520
60	2517
61	2650
62	2571
63	2720
64	2749
65	2889
66	2810
67	3006
68	2914
69	2995
70	3193
71	3174
72	3216
73	3471
74	3996
75	4195
76	4393
77	4428
78	4483
79	4473
80	4496
81	4526
82	4658
83	4725
84	4733
85	4936
86	4865
87	4892
88	5140
89	5094
90	5067
91	5177
92	5324
93	5351
94	5308
95	5237
96	5373
97	5574
98	5604
99	5658
100	5777
101	5716
102	5878
103	5859
104	5783
105	6049
106	6113
107	5967
108	5949
109	6509
110	6866
111	6930
112	6849
113	6943
114	6895
115	6979
116	6943
117	6970
118	6960
119	7050
120	7222
121	7264
122	7274
123	7321
124	7225
125	7308
126	7450
127	7443
128	7564
129	7676
130	7634
131	7661
132	7875
133	7830
134	7918
135	7981
136	8112
137	8171
138	8128
139	8116
140	8139
141	8487
142	8469
143	8597
144	8468
145	8558
146	8665
147	8823
148	9249
149	9662
150	9695
151	9740
152	9930
153	9784
154	9812
155	9814
156	9959
157	9798
158	9904
159	10297
160	10262
161	10375
162	10388
163	10626
164	10737
165	10982
166	10992
167	11193
168	11436
169	11383
170	11636
171	11880
172	12053
173	12151
174	12135
175	12564
176	12436
177	12781
178	12896
179	13049
180	13261
181	13625
182	13846
183	13777
184	14423
185	14428
186	14914
187	15090
188	15334
189	15548
190	15335
191	16253
192	16440
193	17193
194	17769
195	17831
196	18582
197	18516
198	18915
199	19486
200	19695
201	20035
202	20628
203	20450
204	21252
205	21891
206	21949
207	22611
208	23325
209	23553
210	24069
211	24600
212	25286
213	25752
214	26128
215	26637
216	27377
217	28405
218	28995
219	29735
220	30410
221	30732
222	31812
223	31993
224	33207
225	33629
226	34585
227	35310
228	36045
229	37224
230	37889
231	38952
232	40002
233	40630
234	41687
235	42845
236	43922
237	45029
238	45485
239	46891
240	48063
241	49519
242	50892
243	52046
244	52983
245	54367
246	55796
247	56953
248	59106
249	60583
250	61773
251	63517
252	65065
253	66787
254	68348
255	69461
256	70922
257	72596
258	74067
259	76398
260	78434
261	79836
262	82215
263	84551
264	86092
265	88319
266	90051
267	91935
268	94351
269	96920
270	98828
271	101586
272	104262
273	105835
274	107963
275	110735
276	112614
277	114823
278	117979
279	121100
280	123109
281	126972
282	129597
283	132218
284	134846
285	138613
286	140931
287	144086
288	147307
289	150439
290	153117
291	156570
292	160065
293	163452
294	167517
295	169630
296	172123
297	176288
298	179669
299	183746
300	186329
301	190806
302	193695
303	198274
304	201023
305	204326
306	208795
307	212340
308	215138
309	218627
310	223771
311	226990
312	230759
313	235506
314	239651
315	244360
316	248534
317	251890
318	254574
319	258604
320	261924
321	267110
322	270221
323	273039
324	277903
325	282052
326	285883
327	289062
328	292879
329	295096
330	299767
331	303940
332	306850
333	311779
334	315971
335	319029
336	323218
337	325460
338	329059
339	331798
340	335054
341	338029
342	342587
343	345750
344	348358
345	352613
346	356000
347	358542
348	361050
349	362958
350	365542
351	368530
352	371537
353	375092
354	377885
355	380773
356	383859
357	385826
358	388042
359	390111
360	390249
361	393233
362	394393
363	397550
364	400378
365	401940
366	405483
367	406566
368	407313
369	408157
370	409691
371	410756
372	412729
373	414113
374	415470
375	417088
376	418314
377	420906
378	421783
379	421027
380	420142
381	420154
382	422147
383	423206
384	422723
385	424987
386	426590
387	427059
388	427840
389	426625
390	426787
391	424777
392	424817
393	424726
394	426043
395	424759
396	426774
397	428585
398	426791
399	426944
400	426187
401	424983
402	423265
403	422961
404	421983
405	422450
406	422978
407	421189
408	420974
409	422424
410	420409
411	418182
412	415731
413	416795
414	413836
415	413253
416	412528
417	412135
418	411311
419	410733
420	409410
421	408589
422	406761
423	404929
424	403171
425	401193
426	399859
427	399800
428	398604
429	397709
430	396069
431	393762
432	392282
433	390531
434	388088
435	385803
436	385386
437	384748
438	382677
439	382351
440	379181
441	377382
442	375189
443	373892
444	371338
445	369159
446	367907
447	366024
448	365399
449	363243
450	361713
451	359419
452	357364
453	355842
454	353099
455	351530
456	347408
457	347841
458	345224
459	343318
460	341077
461	339899
462	339164
463	335752
464	332521
465	331121
466	328335
467	325899
468	325013
469	322856
470	321043
471	318628
472	316732
473	315472
474	312531
475	309488
476	306493
477	304574
478	303675
479	301614
480	299632
481	297813
482	294696
483	293473
484	291625
485	288050
486	285986
487	283020
488	281400
489	279369
490	277533
491	276800
492	273529
493	271281
494	268656
495	266278
496	263404
497	261401
498	259417
499	258166
500	254364
501	253901
502	251327
503	250459
504	247463
505	244304
506	242631
507	240486
508	238020
509	235804
510	233320
511	232226
512	230307
513	227858
514	226755
515	224217
516	222181
517	219171
518	218392
519	217707
520	216537
521	213746
522	211573
523	209963
524	208297
525	206481
526	203527
527	201268
528	199401
529	197739
530	194251
531	193301
532	190908
533	188524
534	186564
535	183494
536	180498
537	177942
538	175970
539	173356
540	171563
541	170785
542	169364
543	167016
544	165466
545	163801
546	161337
547	159213
548	157394
549	155280
550	153097
551	151047
