## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34785-L1_S76_L003.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34785-L1_S76_L003.sorted.RG.dedup.bqsr.CollectWgsMetrics.Q0.M0.txt MINIMUM_MAPPING_QUALITY=0 MINIMUM_BASE_QUALITY=0 REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 01:59:55 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	9,105673	5,161174	9	3	0	0,048048	0,000507	0,00001	0,014397	0,011649	0,074612	0,959099	0,875292	0,442903	0,091361	0,01217	0,003468	0,001953	0,000995	0,000641	0,000459	0,000348	0,000274	0,000221	0,000184	0,879736	9

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	108502566
1	18514605
2	34412204
3	63763555
4	105630808
5	155418096
6	205171802
7	245321109
8	268855635
9	272267464
10	256653872
11	226713709
12	188738690
13	148847706
14	111609481
15	79976087
16	55045659
17	36554404
18	23582149
19	14919705
20	9328987
21	5860240
22	3737363
23	2460339
24	1697454
25	1232381
26	937314
27	739980
28	604640
29	505183
30	427869
31	370406
32	321031
33	280308
34	245531
35	218715
36	197030
37	176437
38	159236
39	143309
40	129903
41	118767
42	111098
43	102322
44	93898
45	87317
46	81169
47	76020
48	71803
49	67064
50	62778
51	57806
52	54886
53	51946
54	48542
55	45984
56	43322
57	41530
58	39748
59	38002
60	35808
61	34545
62	32555
63	30377
64	29100
65	27707
66	26928
67	26388
68	24566
69	24098
70	23052
71	22417
72	21919
73	20586
74	19391
75	19060
76	18439
77	17960
78	17670
79	17181
80	16551
81	15708
82	15375
83	14819
84	14558
85	13821
86	13292
87	12740
88	12656
89	12252
90	11451
91	11073
92	11167
93	10720
94	9964
95	9508
96	8688
97	8529
98	8010
99	7676
100	7456
101	7134
102	6915
103	6444
104	6136
105	5787
106	5541
107	5151
108	5170
109	4836
110	4733
111	4484
112	4307
113	4230
114	4201
115	4210
116	3872
117	3672
118	3396
119	3519
120	3437
121	3194
122	3162
123	3138
124	3192
125	3105
126	3099
127	2864
128	2945
129	3006
130	2802
131	2694
132	2744
133	2716
134	2639
135	2544
136	2645
137	2470
138	2343
139	2226
140	2165
141	2191
142	2393
143	2249
144	2112
145	2067
146	2110
147	2046
148	1987
149	1851
150	1886
151	1898
152	1790
153	1746
154	1785
155	1769
156	1741
157	1740
158	1751
159	1808
160	1804
161	1755
162	1669
163	1643
164	1576
165	1549
166	1384
167	1493
168	1505
169	1527
170	1413
171	1446
172	1415
173	1368
174	1296
175	1220
176	1306
177	1416
178	1298
179	1310
180	1187
181	1275
182	1287
183	1226
184	1219
185	1249
186	1162
187	1100
188	1175
189	1121
190	1211
191	1116
192	1088
193	1052
194	1082
195	929
196	993
197	950
198	901
199	900
200	951
201	875
202	820
203	873
204	806
205	885
206	805
207	751
208	771
209	764
210	777
211	735
212	785
213	729
214	738
215	771
216	791
217	735
218	793
219	811
220	778
221	774
222	732
223	708
224	671
225	691
226	637
227	658
228	671
229	658
230	714
231	710
232	625
233	728
234	715
235	686
236	718
237	641
238	676
239	633
240	653
241	668
242	724
243	717
244	716
245	712
246	640
247	680
248	738
249	708
250	202625

