## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34782-L1_S73_L003.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34782-L1_S73_L003.sorted.RG.dedup.bqsr.CollectWgsMetrics.default.txt REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 17:38:34 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	7,314042	4,546102	7	3	0,084933	0,025486	0,000408	0,034542	0,012605	0,003495	0,161469	0,926116	0,755985	0,284692	0,03965	0,003682	0,001246	0,000824	0,000433	0,000247	0,000165	0,000124	0,000101	0,000087	0,000077	0,804493	7

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	195997439
1	51143101
2	86201955
3	132496606
4	181480789
5	224864992
6	255356178
7	268207855
8	262296535
9	239511290
10	205320305
11	165553868
12	126034150
13	90882294
14	62253661
15	40669119
16	25443941
17	15311361
18	8915428
19	5074168
20	2860889
21	1628973
22	957007
23	604551
24	412179
25	307128
26	250191
27	211277
28	184797
29	164713
30	147873
31	134398
32	123208
33	112166
34	103730
35	96048
36	88962
37	82700
38	76859
39	72853
40	67361
41	62400
42	58154
43	54031
44	49902
45	46549
46	42858
47	39707
48	36555
49	33990
50	31037
51	28256
52	26192
53	23905
54	22312
55	20411
56	19149
57	17497
58	16099
59	15049
60	13864
61	13200
62	12119
63	11341
64	10793
65	10120
66	9439
67	9254
68	8533
69	7993
70	7725
71	7149
72	6987
73	6797
74	6267
75	5983
76	5687
77	5200
78	5191
79	4838
80	4567
81	4452
82	4174
83	4088
84	3769
85	3692
86	3462
87	3399
88	3256
89	3077
90	2967
91	2853
92	2789
93	2694
94	2539
95	2385
96	2219
97	2142
98	2189
99	2132
100	1896
101	1862
102	1715
103	1749
104	1698
105	1651
106	1584
107	1540
108	1469
109	1555
110	1400
111	1324
112	1265
113	1185
114	1182
115	1118
116	1128
117	1095
118	1138
119	1057
120	1041
121	1020
122	982
123	934
124	1015
125	973
126	1072
127	953
128	935
129	973
130	940
131	862
132	856
133	899
134	792
135	795
136	852
137	758
138	758
139	758
140	793
141	772
142	751
143	686
144	693
145	759
146	683
147	632
148	672
149	618
150	554
151	581
152	566
153	550
154	538
155	538
156	607
157	553
158	547
159	556
160	602
161	562
162	552
163	557
164	515
165	543
166	537
167	523
168	553
169	492
170	472
171	488
172	471
173	480
174	484
175	442
176	464
177	464
178	452
179	450
180	401
181	419
182	423
183	439
184	433
185	412
186	428
187	410
188	439
189	417
190	401
191	395
192	402
193	400
194	470
195	443
196	445
197	405
198	374
199	377
200	373
201	403
202	384
203	372
204	344
205	330
206	358
207	351
208	344
209	337
210	320
211	312
212	319
213	330
214	286
215	298
216	327
217	269
218	270
219	265
220	284
221	313
222	273
223	258
224	283
225	265
226	276
227	290
228	254
229	281
230	291
231	294
232	290
233	329
234	314
235	308
236	303
237	299
238	293
239	294
240	345
241	302
242	323
243	315
244	296
245	304
246	299
247	304
248	317
249	310
250	111861

