## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34740-L1_S31_L002.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34740-L1_S31_L002.sorted.RG.dedup.bqsr.CollectWgsMetrics.default.txt REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 12:25:04 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	8,984467	5,028164	9	3	0,083398	0,022278	0,000437	0,038699	0,012295	0,003513	0,16062	0,930833	0,854453	0,45369	0,096084	0,010419	0,002126	0,001255	0,000702	0,00046	0,000332	0,000248	0,000186	0,000139	0,000108	0,864084	9

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	183485080
1	22488548
2	32421802
3	55854151
4	91855411
5	137059874
6	184635717
7	225873616
8	253288057
9	262279755
10	252785171
11	228082123
12	193699744
13	155556769
14	118527361
15	86072550
16	59796241
17	39861758
18	25594812
19	15926534
20	9644578
21	5733702
22	3381543
23	2009990
24	1228685
25	790544
26	542243
27	400437
28	315970
29	260459
30	224962
31	196980
32	176435
33	159868
34	145648
35	132963
36	122250
37	111655
38	103026
39	94607
40	88209
41	81061
42	75073
43	69708
44	64229
45	59861
46	56207
47	52444
48	48694
49	45408
50	42846
51	40723
52	38973
53	36299
54	34298
55	32854
56	30785
57	29199
58	28154
59	27399
60	26158
61	24975
62	24047
63	23038
64	21869
65	21419
66	20575
67	20261
68	19667
69	19337
70	18849
71	18135
72	17690
73	17130
74	16776
75	16237
76	15763
77	15426
78	15025
79	14485
80	14027
81	13499
82	13326
83	12814
84	12689
85	12048
86	11535
87	11455
88	10837
89	10474
90	10077
91	9791
92	9189
93	8869
94	8445
95	8036
96	7641
97	7169
98	6971
99	6604
100	6240
101	5897
102	5550
103	5089
104	4814
105	4483
106	4076
107	3973
108	3791
109	3651
110	3312
111	3171
112	3090
113	3044
114	2863
115	2820
116	2688
117	2695
118	2481
119	2405
120	2272
121	2160
122	2101
123	1983
124	1943
125	1812
126	1702
127	1583
128	1571
129	1486
130	1407
131	1355
132	1318
133	1259
134	1206
135	1114
136	1112
137	1078
138	1063
139	1058
140	960
141	1035
142	993
143	969
144	977
145	974
146	968
147	908
148	838
149	819
150	811
151	823
152	751
153	734
154	740
155	682
156	649
157	663
158	645
159	701
160	659
161	654
162	661
163	627
164	625
165	583
166	613
167	630
168	594
169	620
170	622
171	580
172	573
173	555
174	578
175	558
176	524
177	529
178	512
179	504
180	473
181	488
182	470
183	450
184	475
185	460
186	458
187	420
188	400
189	458
190	402
191	399
192	398
193	401
194	397
195	384
196	371
197	358
198	347
199	354
200	333
201	347
202	357
203	340
204	329
205	355
206	338
207	317
208	328
209	325
210	292
211	315
212	307
213	308
214	294
215	282
216	291
217	323
218	291
219	329
220	315
221	289
222	269
223	274
224	301
225	279
226	276
227	301
228	271
229	283
230	276
231	261
232	306
233	293
234	295
235	317
236	315
237	282
238	299
239	279
240	293
241	262
242	257
243	251
244	267
245	253
246	277
247	305
248	282
249	256
250	128694

