## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=../output/I34744-L1_S35_L002.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.pdf INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34744-L1_S35_L002.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34744-L1_S35_L002.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 01:00:32 CET 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
393	374	59	2	187986356	398,815782	95,135657	90854580	FR	23	45	67	91	119	147	183	231	307	387	589			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	507
3	461
4	472
5	504
6	484
7	489
8	455
9	513
10	510
11	487
12	498
13	530
14	542
15	548
16	545
17	584
18	646
19	2344
20	2790
21	2796
22	1556
23	1249
24	1188
25	1446
26	1067
27	1163
28	1136
29	1037
30	1132
31	1224
32	1200
33	1195
34	1110
35	1286
36	1141
37	1196
38	1177
39	1204
40	1209
41	1280
42	1329
43	1342
44	1280
45	1232
46	1451
47	1709
48	1914
49	1850
50	1980
51	2234
52	1928
53	2020
54	1970
55	2082
56	2080
57	2084
58	2202
59	2223
60	2187
61	2303
62	2345
63	2386
64	2394
65	2369
66	2326
67	2458
68	2424
69	2478
70	2488
71	2499
72	2519
73	2640
74	2633
75	2731
76	2894
77	3500
78	3726
79	3770
80	3763
81	3948
82	3892
83	3993
84	4093
85	4071
86	4119
87	4171
88	4271
89	4354
90	4406
91	4363
92	4577
93	4472
94	4582
95	4658
96	4746
97	4841
98	4832
99	5043
100	5073
101	5075
102	5119
103	5164
104	5278
105	5314
106	5354
107	5225
108	5480
109	5735
110	6155
111	6180
112	6312
113	6525
114	6383
115	6420
116	6398
117	6457
118	6406
119	6703
120	6830
121	6874
122	6965
123	6971
124	7181
125	7231
126	7277
127	7435
128	7251
129	7558
130	7733
131	7789
132	8037
133	8227
134	8266
135	8301
136	8318
137	8593
138	8879
139	8827
140	8977
141	9277
142	9226
143	9344
144	9445
145	9917
146	10308
147	10648
148	11258
149	10877
150	11209
151	11402
152	11441
153	11474
154	11613
155	11765
156	11872
157	12265
158	12362
159	12429
160	12731
161	12825
162	13169
163	13221
164	13408
165	13875
166	13922
167	14242
168	14380
169	14717
170	15022
171	15172
172	15390
173	15555
174	15861
175	16362
176	16148
177	16872
178	17147
179	17490
180	17839
181	17995
182	18350
183	18667
184	18770
185	19052
186	19975
187	20576
188	21392
189	21507
190	21974
191	22232
192	22767
193	23346
194	23372
195	23870
196	24267
