## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=../output/I34720-L1_S11_L001.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.pdf INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34720-L1_S11_L001.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34720-L1_S11_L001.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 15:24:22 CET 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
399	376	61	2	184763201	407,032556	97,988407	124876599	FR	23	47	71	95	123	153	189	235	315	395	615			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	497
3	522
4	547
5	496
6	515
7	564
8	553
9	560
10	570
11	568
12	544
13	583
14	583
15	674
16	737
17	780
18	809
19	3296
20	3649
21	4288
22	1752
23	1542
24	1330
25	1550
26	1209
27	1251
28	1206
29	1201
30	1320
31	1366
32	1278
33	1249
34	1254
35	1404
36	1286
37	1353
38	1276
39	1279
40	1379
41	1352
42	1443
43	1578
44	1933
45	1986
46	2185
47	2048
48	2131
49	2161
50	2090
51	2359
52	2245
53	2367
54	2330
55	2292
56	2291
57	2526
58	2472
59	2539
60	2481
61	2589
62	2691
63	2680
64	2892
65	2847
66	2974
67	3072
68	2983
69	2911
70	2917
71	3026
72	3052
73	3326
74	3433
75	3928
76	4041
77	4092
78	4250
79	4337
80	4336
81	4447
82	4516
83	4490
84	4625
85	4804
86	4779
87	4863
88	5107
89	5072
90	5071
91	5196
92	5294
93	5295
94	5370
95	5354
96	5480
97	5512
98	5598
99	5746
100	5971
101	5899
102	5876
103	6061
104	5984
105	5938
106	6349
107	6179
108	6494
109	6869
110	6924
111	6948
112	7049
113	7105
114	7227
115	7171
116	7137
117	7263
118	7205
119	7267
120	7251
121	7487
122	7598
123	7658
124	7810
125	7890
126	7927
127	7902
128	8065
129	8167
130	8283
131	8214
132	8399
133	8825
134	8651
135	8585
136	8919
137	8967
138	9250
139	9172
140	9202
141	9644
142	9507
143	9546
144	9662
145	10235
146	10511
147	10816
148	11241
149	11015
150	11121
151	11272
152	11617
153	11600
154	11740
155	11768
156	11858
157	12320
158	12161
159	12457
160	12781
161	12839
162	13135
163	13393
164	13737
165	13770
166	14121
167	14595
168	14601
169	15123
170	15132
171	15750
172	15910
173	16181
174	16314
175	16953
176	16951
177	17414
178	17949
179	18276
180	18659
181	18966
182	19246
183	19951
184	20084
185	20410
186	21226
187	21862
188	22838
189	23079
190	23567
191	24286
192	24496
193	25548
194	25630
195	26563
196	26877
197	27592
198	28340
199	28800
200	29500
201	30104
202	30948
203	31564
204	32028
205	33193
206	34120
207	34928
208	35711
209	36931
210	37649
211	38314
212	39384
213	40439
214	41162
215	42405
216	43167
217	44711
218	45778
219	46956
220	47993
221	49284
222	50424
223	51568
224	52877
225	53862
226	55530
227	57394
228	58639
229	59738
230	61628
231	63209
232	64972
233	66231
234	67594
235	69342
236	70965
237	73514
238	75266
239	77749
240	79501
241	81431
242	83990
243	85327
244	87674
245	90181
246	91805
247	94328
248	96720
249	98922
250	101868
251	103925
252	106393
253	109207
254	111661
255	113960
256	116694
257	120218
258	122681
259	126101
260	128714
261	132022
262	135078
263	137843
264	141753
265	144254
266	147353
267	150421
268	154150
269	157563
270	162078
271	166678
272	169567
273	173133
274	176555
275	180850
276	184208
277	188112
278	192104
279	197024
280	201355
281	206230
282	210585
283	215047
284	219662
285	224235
286	227646
287	232407
288	237773
289	242773
290	247066
291	251323
292	257085
293	261668
294	266858
295	272173
296	276428
297	280842
298	286289
299	291832
300	295377
301	300970
302	309301
303	315305
304	320262
305	325298
306	329316
307	333221
308	339186
309	343557
310	350065
311	354569
312	361450
313	366486
314	371055
315	376401
316	381578
317	385785
318	390876
319	395415
320	400391
321	407396
322	411483
323	417323
324	423168
325	428391
326	433174
327	436998
328	440137
329	444507
330	449981
331	454015
332	459983
333	464884
334	470166
335	474824
336	479239
337	481781
