## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=../output/I34783-L1_S74_L003.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.pdf INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34783-L1_S74_L003.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34783-L1_S74_L003.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 22:19:33 CET 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
402	386	60	2	189551162	407,213465	98,822743	74167261	FR	23	45	69	95	121	153	189	239	321	405	615			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	408
3	424
4	451
5	433
6	417
7	438
8	431
9	429
10	469
11	449
12	480
13	456
14	490
15	497
16	542
17	664
18	737
19	2053
20	2508
21	2202
22	1652
23	1251
24	1212
25	1374
26	1167
27	1133
28	1148
29	1073
30	1129
31	1211
32	1169
33	1028
34	1147
35	1033
36	1136
37	1108
38	1128
39	1032
40	1135
41	1131
42	1167
43	1182
44	1394
45	1485
46	1665
47	1685
48	1781
49	1803
50	1747
51	1880
52	1783
53	1890
54	1948
55	1868
56	1891
57	1974
58	2045
59	2072
60	2138
61	2183
62	2314
63	2278
64	2354
65	2418
66	2495
67	2511
68	2549
69	2513
70	2628
71	2602
72	2656
73	2641
74	2752
75	3085
76	3334
77	3615
78	3806
79	3665
80	3714
81	3876
82	3956
83	4024
84	4142
85	4192
86	4262
87	4158
88	4448
89	4480
90	4581
91	4653
92	4813
93	4706
94	4661
95	4946
96	4823
97	4921
98	4935
99	5234
100	5256
101	5296
102	5309
103	5247
104	5425
105	5514
106	5606
107	5626
108	5730
109	6080
110	6236
111	6425
112	6386
113	6556
114	6436
115	6642
116	6639
117	6660
118	6692
119	6719
120	6954
121	7184
122	7091
123	7170
124	7217
125	7199
126	7431
127	7508
128	7474
129	7476
130	7784
131	7888
132	8056
133	8077
134	8225
135	8092
136	8341
137	8395
138	8444
139	8664
140	8757
141	9093
142	9088
143	9147
144	9170
145	9445
146	9399
147	9991
148	10616
149	10390
150	10500
151	10508
152	10704
153	10705
154	10894
155	11012
156	11018
157	11443
158	11446
159	11349
160	11662
161	11702
162	11984
163	12059
164	12242
165	12560
166	12659
167	12818
168	12963
169	13294
170	13376
171	13562
172	13822
173	14176
174	14111
175	14532
176	14705
177	14923
178	14992
179	15421
180	15280
181	15854
182	16050
183	16134
184	16640
185	16758
186	17513
187	17575
188	17875
189	18400
190	18891
191	19069
192	19345
193	19717
194	19986
195	20254
196	20668
197	20925
198	21296
199	21921
200	22159
201	22355
202	22974
203	23105
204	23499
205	24149
206	24511
207	24926
208	25513
209	26041
210	26331
211	27232
212	27622
213	27890
214	28491
215	28769
216	29628
217	30402
218	30818
219	31468
220	32229
221	32901
222	33416
223	33662
224	34669
225	35062
226	35867
227	36808
228	37343
229	38391
230	39144
231	39757
232	40300
233	41258
234	42132
235	42736
236	43894
237	44456
238	45532
239	46821
240	48287
241	49315
242	50260
243	51349
244	52082
245	53250
246	54120
247	55117
248	56899
249	58222
250	59038
251	60549
252	61693
253	62869
254	64229
255	65334
256	66465
257	67600
258	69387
259	71045
260	72657
261	74462
262	75773
263	77839
264	79328
265	80747
266	82379
267	83214
268	85473
269	87962
270	89246
271	91166
272	93283
273	95424
274	97212
275	98648
276	100487
277	102629
278	104709
279	107292
280	109098
281	111846
282	114015
283	116562
284	118342
285	121135
286	122869
287	124931
288	128642
289	130490
290	133308
291	136099
292	138707
293	140796
294	143750
295	145402
296	148403
297	150346
298	152822
299	155899
300	159148
301	162125
302	166006
303	168902
304	171713
305	175135
306	177444
307	180906
308	182707
309	186001
310	188734
311	192232
312	195223
313	198713
314	201224
315	204510
316	207585
317	210498
318	213129
319	216348
320	219248
321	220672
322	225223
323	228510
324	231661
325	234499
326	238041
327	240215
328	242682
329	246293
330	248704
331	251849
332	254665
333	257524
334	261742
335	264112
336	267338
337	268706
338	272664
339	274366
340	278004
341	279779
342	281873
343	285809
344	289076
345	290450
346	292605
347	295650
348	297513
349	300192
350	301459
351	302299
352	305249
353	309481
354	310481
355	311526
356	314155
357	316784
358	317768
359	319723
360	320164
361	321852
362	323557
363	326020
364	327406
365	327868
366	330967
367	331074
368	332632
369	332278
370	334622
371	334426
372	335982
373	336741
374	336834
375	338837
376	339168
377	338846
378	341441
379	339726
380	340939
381	340092
382	341091
383	341059
384	340402
385	341141
386	342134
387	341238
388	341180
389	341339
390	340831
391	340139
392	338882
393	339289
394	339080
395	338465
396	338734
397	337236
398	337114
399	336887
400	334373
401	334528
402	333545
403	332390
404	331522
405	330679
406	328885
407	329135
408	326590
409	326209
410	324913
411	324796
412	323169
413	321060
414	319261
415	317795
416	317228
417	315238
418	314503
419	313501
420	311784
421	309389
422	308748
423	307285
424	305903
425	302498
426	302441
427	300187
428	298972
429	296718
430	296106
431	293756
432	292631
433	290428
434	287765
435	287048
436	284879
437	283051
438	281760
439	279219
440	278166
441	276915
442	274410
443	272053
444	269677
445	268839
446	266632
447	264890
448	263313
449	261172
450	259968
451	257633
452	255951
453	252868
454	251612
455	249177
456	247977
457	245885
458	242751
459	242789
460	240301
461	238442
462	236900
463	235204
464	231885
465	230688
466	228224
467	226428
468	224460
469	222969
470	220529
471	219077
472	217393
473	215377
474	214429
475	211862
476	209205
477	207220
478	206124
479	203769
480	202119
481	200118
482	198005
483	196185
484	194274
485	192049
486	190588
487	188942
488	186630
489	184825
490	183199
491	180820
492	178979
493	178032
494	175394
495	173371
496	172489
497	170905
498	168014
499	167365
500	165388
501	163157
502	161236
503	159667
504	158458
505	156406
506	155430
507	152771
508	151166
509	150060
510	148145
511	146047
512	144938
513	142733
514	140852
515	138576
516	136988
517	135324
518	134421
519	133373
520	132200
521	130059
522	129012
523	127138
524	125560
525	124117
526	123222
527	121580
528	119305
529	118160
530	116555
531	115833
532	113965
533	113124
534	111116
535	109786
536	107692
537	106973
538	105207
539	103840
540	101841
541	100804
542	99663
543	98873
544	97416
545	95505
546	95231
547	93297
548	92072
549	91176
550	90249
551	88010
552	87462
553	85358
554	84273
555	83258
556	81947
557	81258
558	79985
559	78793
560	77935
561	76499
562	75277
563	74055
564	73255
565	72134
566	70959
567	70116
568	69164
569	67917
570	67032
571	65607
572	64945
573	63310
574	63317
575	61835
576	61412
577	59781
578	58735
579	57806
580	56625
581	55641
582	55345
583	53870
584	53141
585	52397
586	51704
587	50578
588	50275
589	49300
590	48121
591	47786
592	47207
593	45798
594	44941
595	44533
596	43490
597	43336
598	42476
599	41637
600	40881
601	40603
602	39266
603	39025
604	38049
605	37570
606	37056
607	36785
608	35823
609	35354
610	34505
611	34075
612	33565
613	32979
614	32319
615	31939
616	31187
617	30786
618	30020
619	29781
620	29263
621	28755
622	28361
623	27589
624	26995
625	26681
626	26295
627	25670
628	25382
629	24760
630	24388
631	23609
632	23278
633	23069
634	22621
635	22208
636	21748
637	21557
638	21172
639	20922
640	20522
641	20318
642	19725
643	19191
644	18919
645	18364
646	18151
647	18118
648	17808
649	17293
650	17113
651	16859
652	16367
653	16034
654	15946
655	15527
656	15565
657	15009
658	14899
659	14599
660	14165
661	14092
662	13812
663	13678
664	13317
665	13269
666	13056
667	12774
668	12591
669	12224
670	11988
671	11938
672	11527
673	11275
674	10966
675	10953
676	10692
677	10359
678	10308
679	10365
680	10043
681	10009
682	9757
683	9483
684	9192
685	9094
686	8913
687	8799
688	8777
689	8450
690	8254
691	8289
692	7940
693	8045
694	7860
695	7752
696	7631
697	7562
698	7398
699	7207
700	7216
701	6844
702	6784
703	6736
704	6585
705	6433
706	6411
707	6347
708	6155
709	6196
710	5826
711	5890
712	5695
713	5502
714	5410
715	5443
716	5404
717	5201
718	5040
719	5010
720	5099
721	4829
722	4856
723	4762
724	4694
725	4660
726	4557
727	4400
728	4329
729	4355
730	4298
731	4224
732	4034
733	3967
734	4031
735	3994
736	3867
737	3910
738	3755
739	3728
740	3684
741	3624
742	3501
743	3444
744	3331
745	3290
746	3229
747	3199
748	3172
749	3116
750	3069
751	3028
752	2895
753	2878
754	2759
755	2668
756	2703
757	2657
758	2571
759	2601
760	2584
761	2553
762	2580
763	2507
764	2483
765	2384
766	2439
767	2317
768	2330
769	2217
770	2248
771	2207
772	2121
773	2044
774	1991
775	1975
776	1948
777	1901
778	1806
779	1940
780	1843
781	1801
782	1877
783	1807
784	1812
785	1774
786	1659
787	1657
788	1644
789	1654
790	1605
791	1607
792	1465
793	1550
794	1493
795	1538
796	1527
797	1408
798	1556
799	1458
800	1460
801	1348
802	1348
803	1339
804	1362
805	1264
806	1291
807	1258
808	1225
809	1218
810	1254
811	1217
812	1179
813	1210
814	1197
815	1137
816	1158
817	1222
818	1190
819	1124
820	1051
821	1050
822	1013
823	1068
824	970
825	929
826	898
827	927
828	833
829	736
830	779
831	736
832	697
833	729
834	692
835	672
836	715
837	671
838	691
839	655
840	592
841	673
842	664
843	669
844	636
845	651
846	605
847	610
848	640
849	608
