## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=../output/I34776-L1_S67_L003.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.pdf INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34776-L1_S67_L003.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34776-L1_S67_L003.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 03:31:41 CET 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
392	379	59	2	191439638	396,393574	97,034243	70755722	FR	23	45	67	91	119	149	185	235	317	401	609			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	503
3	457
4	489
5	497
6	496
7	496
8	502
9	505
10	449
11	497
12	540
13	578
14	531
15	615
16	668
17	723
18	841
19	2365
20	3460
21	5035
22	1843
23	1442
24	1400
25	1595
26	1264
27	1258
28	1235
29	1121
30	1289
31	1285
32	1300
33	1231
34	1146
35	1163
36	1216
37	1231
38	1194
39	1170
40	1297
41	1313
42	1331
43	1552
44	1773
45	1842
46	1971
47	1892
48	2054
49	2025
50	2016
51	2302
52	2036
53	2162
54	2239
55	2149
56	2163
57	2229
58	2315
59	2356
60	2430
61	2483
62	2521
63	2528
64	2516
65	2614
66	2592
67	2676
68	2712
69	2743
70	2800
71	2919
72	2792
73	3247
74	3652
75	3852
76	4080
77	4100
78	4192
79	4259
80	4440
81	4528
82	4605
83	4722
84	4751
85	4839
86	4800
87	4901
88	4997
89	5189
90	5354
91	5270
92	5476
93	5425
94	5531
95	5560
96	5604
97	5837
98	5967
99	6046
100	6164
101	6243
102	6273
103	6206
104	6368
105	6450
106	6850
107	7286
108	7390
109	7362
110	7537
111	7566
112	7697
113	7821
114	7670
115	7698
116	7793
117	7825
118	7896
119	8069
120	8214
121	8487
122	8488
123	8345
124	8775
125	8921
126	8835
127	9106
128	9202
129	9214
130	9312
131	9458
132	9632
133	9899
134	9834
135	9963
136	10078
137	10201
138	10433
139	10495
140	10534
141	10866
142	10910
143	11539
144	11742
145	11934
146	12171
147	12313
148	12597
149	12454
150	12694
151	12741
152	12826
153	12832
154	13116
155	13211
156	13329
157	13607
158	13607
159	14005
160	14086
161	14271
162	14451
163	14513
164	14845
165	14927
166	15278
167	15283
168	15521
169	15836
170	15990
171	16268
172	16524
173	16648
174	16705
175	17098
176	17453
177	17831
178	17661
179	18128
180	18345
181	18609
182	18826
183	19344
184	19616
185	19922
186	20831
187	20942
188	21222
189	21772
190	21878
191	22322
192	22585
193	22685
194	23140
195	23455
196	24117
