## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34710-L1_S1_L001.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34710-L1_S1_L001.sorted.RG.dedup.bqsr.CollectWgsMetrics.Q0.M0.txt MINIMUM_MAPPING_QUALITY=0 MINIMUM_BASE_QUALITY=0 REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 13:47:21 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	13,192371	6,969047	13	4	0	0,071091	0,000459	0,000019	0,016463	0,00988	0,097912	0,962141	0,927665	0,731288	0,399164	0,135958	0,031462	0,00825	0,002546	0,001356	0,000874	0,000635	0,000489	0,000392	0,000323	0,928478	11

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	100430441
1	9360433
2	14917462
3	25774147
4	41407034
5	60854774
6	82662904
7	104987273
8	126514650
9	145925252
10	162192932
11	174203602
12	181426286
13	183355173
14	179875900
15	171178876
16	158105123
17	141637410
18	123254497
19	104053012
20	85466144
21	68293887
22	53154571
23	40362180
24	29926851
25	21767987
26	15584117
27	11029122
28	7757787
29	5437646
30	3847214
31	2777435
32	2045551
33	1561654
34	1226131
35	995347
36	824878
37	704515
38	611330
39	537337
40	479286
41	429195
42	386055
43	347875
44	313723
45	285385
46	261063
47	239760
48	217103
49	198758
50	179575
51	164503
52	152131
53	140045
54	128911
55	118407
56	109857
57	101541
58	94391
59	88628
60	81394
61	76344
62	70817
63	66853
64	63353
65	60280
66	56981
67	54784
68	52529
69	49796
70	47473
71	45531
72	43059
73	41252
74	39447
75	37753
76	35919
77	34292
78	33002
79	31040
80	30024
81	28971
82	27748
83	26849
84	25941
85	24880
86	24065
87	23372
88	22860
89	21565
90	21322
91	20487
92	20004
93	19073
94	18554
95	18301
96	17438
97	16646
98	16261
99	16076
100	15252
101	14978
102	14850
103	15096
104	14312
105	14121
106	13733
107	13582
108	13003
109	12785
110	12304
111	12080
112	11900
113	11813
114	11849
115	11060
116	10841
117	10597
118	10452
119	10212
120	9993
121	9741
122	9588
123	9145
124	9059
125	8442
126	8063
127	7946
128	7879
129	7595
130	7167
131	7035
132	6874
133	6526
134	6241
135	6060
136	5748
137	5701
138	5496
139	5248
140	4917
141	4870
142	4840
143	4721
144	4695
145	4575
146	4337
147	4392
148	4030
149	4131
150	3968
151	3854
152	3699
153	3632
154	3489
155	3441
156	3137
157	3015
158	3001
159	3046
160	3177
161	2935
162	2936
163	2971
164	2870
165	2726
166	2652
167	2555
168	2590
169	2409
170	2378
171	2287
172	2235
173	2213
174	2219
175	2160
176	2024
177	2104
178	1979
179	1911
180	1877
181	1986
182	1977
183	1929
184	1914
185	1817
186	1808
187	1722
188	1652
189	1579
190	1675
191	1654
192	1666
193	1605
194	1506
195	1576
196	1508
197	1497
198	1555
199	1491
200	1574
201	1529
202	1598
203	1498
204	1502
205	1389
206	1378
207	1410
208	1307
209	1298
210	1153
211	1179
212	1177
213	1219
214	1140
215	1113
216	1145
217	1065
218	1134
219	1083
220	1127
221	1215
222	1124
223	1094
224	1133
225	1061
226	1100
227	1022
228	961
229	1001
230	1003
231	1057
232	1049
233	1049
234	1063
235	1052
236	921
237	969
238	1106
239	926
240	989
241	922
242	924
243	900
244	925
245	832
246	789
247	846
248	907
249	824
250	232843

