## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34763-L1_S54_L002.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34763-L1_S54_L002.sorted.RG.dedup.bqsr.CollectWgsMetrics.default.txt REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 18:39:32 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	6,315104	4,237021	6	3	0,092453	0,026808	0,000446	0,037018	0,012209	0,003977	0,172911	0,921182	0,669217	0,191682	0,0221	0,00218	0,000802	0,000518	0,000281	0,000181	0,000128	0,000099	0,000083	0,000074	0,000068	0,752787	6

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	209086585
1	79454087
2	137900734
3	200438813
4	250616497
5	279206214
6	284203023
7	268298436
8	237297216
9	197789821
10	155987280
11	116785535
12	83305450
13	56762051
14	37025024
15	23188897
16	14028513
17	8220622
18	4722652
19	2682549
20	1536665
21	907644
22	565863
23	375813
24	268726
25	206338
26	168805
27	144148
28	125285
29	110695
30	99159
31	88169
32	78420
33	69668
34	62670
35	56483
36	50061
37	45479
38	41235
39	37621
40	34788
41	32165
42	29974
43	27869
44	26905
45	25319
46	23728
47	22120
48	20882
49	19434
50	18061
51	17129
52	16312
53	15216
54	14403
55	13534
56	12787
57	11946
58	11363
59	10762
60	9963
61	9457
62	8788
63	8409
64	7748
65	7389
66	6930
67	6561
68	6301
69	5821
70	5452
71	5065
72	4914
73	4516
74	4323
75	4009
76	3868
77	3772
78	3539
79	3467
80	3150
81	3024
82	2948
83	2551
84	2389
85	2328
86	2160
87	2055
88	1997
89	1829
90	1793
91	1768
92	1658
93	1639
94	1455
95	1424
96	1393
97	1393
98	1366
99	1298
100	1341
101	1206
102	1219
103	1265
104	1206
105	1155
106	1153
107	1104
108	1004
109	919
110	945
111	954
112	865
113	865
114	863
115	842
116	848
117	862
118	818
119	757
120	759
121	755
122	767
123	760
124	755
125	688
126	668
127	674
128	653
129	661
130	641
131	666
132	667
133	642
134	579
135	583
136	573
137	605
138	557
139	514
140	478
141	502
142	455
143	434
144	440
145	431
146	454
147	472
148	431
149	498
150	411
151	450
152	461
153	455
154	458
155	459
156	442
157	479
158	431
159	436
160	468
161	459
162	409
163	444
164	403
165	427
166	432
167	460
168	468
169	497
170	522
171	523
172	532
173	521
174	554
175	580
176	501
177	548
178	528
179	513
180	508
181	482
182	504
183	472
184	439
185	495
186	502
187	485
188	513
189	471
190	441
191	461
192	453
193	411
194	395
195	393
196	349
197	378
198	400
199	408
200	377
201	344
202	370
203	383
204	361
205	376
206	357
207	361
208	388
209	394
210	426
211	400
212	374
213	398
214	391
215	405
216	394
217	336
218	392
219	364
220	377
221	373
222	350
223	411
224	405
225	393
226	362
227	358
228	359
229	366
230	384
231	371
232	371
233	404
234	350
235	369
236	341
237	331
238	339
239	338
240	333
241	325
242	304
243	362
244	319
245	304
246	325
247	295
248	322
249	310
250	100621

