## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34726-L1_S17_L001.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34726-L1_S17_L001.sorted.RG.dedup.bqsr.CollectWgsMetrics.Q0.M0.txt MINIMUM_MAPPING_QUALITY=0 MINIMUM_BASE_QUALITY=0 REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 04:49:29 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	5,648232	3,909291	5	2	0	0,137289	0,000561	0,000008	0,015745	0,018737	0,17234	0,953074	0,636815	0,089873	0,006574	0,002051	0,001198	0,000828	0,0005	0,000354	0,000276	0,000227	0,000193	0,000166	0,000141	0,734063	6

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	124484438
1	72586987
2	157304087
3	261571319
4	347505102
5	384926630
6	366927133
7	308159944
8	231874999
9	159030387
10	100641958
11	59493813
12	33286665
13	17989840
14	9561762
15	5167836
16	2949557
17	1810696
18	1203341
19	866752
20	659004
21	525573
22	425711
23	355558
24	297610
25	253277
26	218885
27	190787
28	167823
29	148581
30	130785
31	116999
32	105976
33	96001
34	87261
35	79542
36	71967
37	66029
38	61073
39	56175
40	51946
41	48004
42	44698
43	41308
44	39053
45	37574
46	34337
47	31929
48	29681
49	27680
50	25802
51	24573
52	22917
53	22069
54	20639
55	20221
56	19617
57	18600
58	17136
59	16342
60	15731
61	14797
62	14414
63	13593
64	12921
65	12490
66	12008
67	11726
68	11370
69	11053
70	10251
71	9988
72	9743
73	9498
74	9176
75	8799
76	8537
77	8351
78	8262
79	7904
80	7666
81	7494
82	7140
83	6937
84	7301
85	7068
86	7300
87	6948
88	6950
89	6947
90	6608
91	6634
92	6727
93	6589
94	6667
95	6731
96	6561
97	6403
98	6283
99	6194
100	5746
101	5714
102	5483
103	5181
104	5053
105	4884
106	4824
107	4529
108	4688
109	4502
110	4273
111	4122
112	4009
113	3876
114	3545
115	3437
116	3084
117	3062
118	2824
119	2637
120	2545
121	2379
122	2054
123	1983
124	1788
125	1766
126	1568
127	1658
128	1715
129	1566
130	1602
131	1491
132	1406
133	1440
134	1343
135	1244
136	1169
137	1110
138	1023
139	1169
140	1208
141	1131
142	1098
143	1098
144	1042
145	1034
146	1011
147	1115
148	1013
149	1058
150	1022
151	999
152	1054
153	1115
154	1202
155	1139
156	1068
157	1035
158	1096
159	1053
160	1062
161	985
162	1126
163	1162
164	1114
165	1062
166	1047
167	1042
168	1056
169	1173
170	1182
171	1103
172	1139
173	1137
174	1121
175	1174
176	1232
177	1204
178	1291
179	1286
180	1319
181	1349
182	1376
183	1380
184	1377
185	1438
186	1370
187	1326
188	1314
189	1395
190	1369
191	1449
192	1404
193	1265
194	1285
195	1308
196	1258
197	1324
198	1370
199	1410
200	1387
201	1342
202	1333
203	1277
204	1248
205	1277
206	1282
207	1267
208	1280
209	1237
210	1189
211	1259
212	1339
213	1302
214	1272
215	1229
216	1176
217	1181
218	1186
219	1127
220	1064
221	1000
222	1063
223	1024
224	971
225	929
226	878
227	996
228	901
229	897
230	900
231	867
232	823
233	816
234	698
235	735
236	742
237	723
238	695
239	644
240	667
241	603
242	599
243	700
244	602
245	600
246	582
247	588
248	566
249	514
250	136307

