## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34723-L1_S14_L001.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34723-L1_S14_L001.sorted.RG.dedup.bqsr.CollectWgsMetrics.Q0.M0.txt MINIMUM_MAPPING_QUALITY=0 MINIMUM_BASE_QUALITY=0 REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 22:30:58 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	8,568383	7,175777	7	4	0	0,163092	0,000485	0,000007	0,011377	0,023081	0,198043	0,930745	0,674722	0,390259	0,17797	0,059611	0,016453	0,005563	0,001786	0,000908	0,000584	0,00043	0,000342	0,000284	0,000243	0,737783	6

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	183717445
1	156480047
2	176567791
3	176058117
4	170069801
5	163711487
6	157331786
7	151132760
8	144653985
9	137786618
10	130320014
11	122101696
12	113259073
13	103783664
14	93693874
15	83209366
16	72669184
17	62316388
18	52472273
19	43311761
20	35123387
21	27941717
22	21867944
23	16815253
24	12741117
25	9574485
26	7138549
27	5296704
28	3936597
29	2942816
30	2228060
31	1718830
32	1345730
33	1077060
34	878678
35	730297
36	624067
37	537038
38	467773
39	412907
40	365237
41	324722
42	289697
43	259159
44	233156
45	208442
46	188746
47	169740
48	152246
49	137567
50	123245
51	112378
52	102190
53	94005
54	87166
55	79650
56	72547
57	67239
58	62725
59	58649
60	53601
61	49912
62	46935
63	43689
64	41469
65	38873
66	36364
67	34497
68	32474
69	30551
70	28930
71	26893
72	25878
73	24686
74	23428
75	22595
76	21589
77	20979
78	20047
79	19022
80	18307
81	17536
82	16572
83	16057
84	15458
85	14457
86	14012
87	13717
88	13458
89	12840
90	12703
91	12350
92	11972
93	11579
94	11354
95	10832
96	10481
97	10107
98	9748
99	9356
100	9150
101	9224
102	8850
103	8835
104	8703
105	8049
106	7680
107	7314
108	7048
109	6939
110	6508
111	6397
112	6234
113	6398
114	5980
115	5773
116	5707
117	5439
118	5398
119	5182
120	5176
121	5161
122	4933
123	4889
124	4741
125	4398
126	4443
127	4252
128	3976
129	3982
130	4009
131	3981
132	3891
133	3755
134	3749
135	3603
136	3512
137	3589
138	3557
139	3401
140	3454
141	3423
142	3292
143	3381
144	3029
145	3087
146	2957
147	3012
148	2768
149	2733
150	2736
151	2780
152	2652
153	2508
154	2567
155	2511
156	2460
157	2447
158	2272
159	2290
160	2306
161	2401
162	2169
163	2142
164	2107
165	2311
166	2193
167	2101
168	2155
169	1996
170	1947
171	1986
172	2016
173	1900
174	1984
175	1909
176	1818
177	1781
178	1791
179	1705
180	1722
181	1718
182	1672
183	1606
184	1576
185	1564
186	1519
187	1613
188	1548
189	1578
190	1435
191	1345
192	1369
193	1377
194	1297
195	1254
196	1308
197	1303
198	1276
199	1239
200	1263
201	1143
202	1184
203	1126
204	1135
205	1150
206	1079
207	1044
208	985
209	988
210	1032
211	910
212	938
213	976
214	937
215	962
216	937
217	995
218	922
219	981
220	949
221	921
222	988
223	846
224	818
225	887
226	927
227	862
228	824
229	891
230	786
231	780
232	808
233	800
234	838
235	770
236	810
237	847
238	770
239	825
240	800
241	836
242	852
243	770
244	784
245	754
246	738
247	716
248	709
249	721
250	248031

