## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=../output/I34759-L1_S50_L002.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.pdf INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34759-L1_S50_L002.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34759-L1_S50_L002.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 13:11:56 CET 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
396	377	59	2	185673778	401,947622	96,762561	63050725	FR	23	45	69	93	119	149	185	233	313	395	609			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	428
3	392
4	399
5	415
6	425
7	414
8	423
9	424
10	441
11	433
12	450
13	456
14	445
15	458
16	481
17	509
18	529
19	1495
20	1835
21	1665
22	1228
23	1022
24	955
25	1030
26	918
27	906
28	899
29	836
30	936
31	907
32	942
33	950
34	888
35	939
36	903
37	931
38	967
39	959
40	1032
41	1003
42	1036
43	1067
44	1028
45	1002
46	1123
47	1075
48	1113
49	1344
50	1477
51	1660
52	1533
53	1588
54	1638
55	1665
56	1629
57	1665
58	1692
59	1780
60	1805
61	1832
62	1860
63	1896
64	1949
65	1894
66	1979
67	1932
68	1973
69	2025
70	1974
71	2105
72	2097
73	2187
74	2150
75	2199
76	2216
77	2281
78	2310
79	2772
80	3072
81	3257
82	3271
83	3348
84	3376
85	3463
86	3498
87	3473
88	3575
89	3657
90	3732
91	3844
92	3827
93	3823
94	3852
95	3949
96	3977
97	4027
98	4075
99	4142
100	4275
101	4327
102	4326
103	4358
104	4586
105	4518
106	4625
107	4513
108	4530
109	4544
110	4728
111	4636
112	5016
113	5345
114	5326
115	5263
116	5433
117	5287
118	5355
119	5496
120	5647
121	5650
122	5700
123	5812
124	5860
125	5923
126	6011
127	6097
128	5991
129	5872
130	6255
131	6228
132	6403
133	6402
134	6593
135	6587
136	6620
137	6659
138	6722
139	6874
140	7026
141	7186
142	7083
143	7061
144	7300
145	7313
146	7557
147	7760
148	8126
149	8227
150	8284
151	8548
152	8655
153	8624
154	8532
155	8697
156	8827
157	8863
158	8952
159	9077
160	9300
161	9209
162	9408
163	9689
164	10088
165	9888
166	10155
167	10034
168	10280
169	10319
170	10637
171	10872
172	10994
173	11216
174	11382
175	11593
176	11779
177	11800
178	12376
179	12340
180	12351
181	12466
182	12674
183	13144
184	13347
185	13490
186	13879
187	14253
188	14217
189	14648
190	15040
191	15313
192	15656
193	15887
194	16066
195	16119
196	16885
197	17082
198	17234
199	17828
200	17960
201	18351
202	18734
203	19053
204	19341
205	19672
206	19927
207	20676
208	21185
209	21532
210	21681
211	22203
212	22752
213	23390
214	23794
215	23958
216	24845
217	25299
218	25645
219	26533
220	26668
221	27562
222	27978
223	28637
224	29265
225	29909
226	30651
227	30967
228	31946
229	32785
230	33137
231	34428
232	35288
233	35573
234	36369
235	37081
236	38149
237	38944
238	40023
239	41515
240	42177
241	43204
242	44212
243	45302
244	45686
245	46982
246	48013
247	49015
248	50918
249	51625
250	52508
251	54132
252	55558
253	56440
254	57657
255	58955
256	60302
257	61606
258	63406
259	64547
260	66645
261	68018
262	69870
263	70941
264	72317
265	74647
266	75428
267	76989
268	78839
269	80682
270	82925
271	84109
272	86860
273	88195
274	90282
275	91793
276	93682
277	95566
278	97603
279	99847
280	101579
281	104075
282	106323
283	108303
284	111844
285	113877
286	115467
287	118169
288	120716
289	122907
290	124984
291	127956
292	130994
293	133589
294	134957
295	137889
296	139901
297	142745
298	145712
299	147840
300	150591
301	153551
302	156590
303	160283
304	162635
305	165053
306	167578
307	170662
308	171721
309	175160
310	178235
311	180999
312	183978
313	185999
314	189989
315	192240
316	195387
317	197196
318	199452
319	202365
320	204741
321	207818
322	209963
323	213081
324	216305
325	218075
326	221640
327	223258
328	225867
329	228126
330	231080
331	233496
332	235785
333	238765
334	240637
335	242942
336	246213
337	247931
338	249848
339	251983
340	253787
341	255343
342	257715
343	260068
344	263828
345	264506
346	267256
347	268297
348	269211
349	270734
350	272724
351	273617
352	276183
353	277913
354	278492
355	281417
356	281478
357	282175
358	284655
359	285650
360	285932
361	287680
362	287733
363	288891
364	289956
365	290471
366	291610
367	292101
368	293176
369	293203
370	292563
371	293843
372	293105
373	293237
374	294879
375	296171
376	294909
377	297471
378	294810
379	296714
380	294799
381	296025
382	294504
383	294938
384	294326
385	294542
386	294388
387	293555
388	293941
389	293410
390	292427
391	291970
392	291091
393	291319
394	290540
395	289232
396	289522
397	288405
398	288356
399	286581
400	285509
401	284164
402	283160
403	282601
404	280726
405	279750
406	279439
407	278301
408	277880
409	276489
410	275150
411	273256
412	273074
413	271484
414	269632
415	267420
416	266898
417	266635
418	264177
419	263127
420	261689
421	261006
422	258587
423	256651
424	256249
425	253791
426	252976
427	250668
428	250071
429	248629
430	246185
431	246161
432	243778
433	241641
434	239002
435	238417
436	236310
437	235379
438	232970
439	232386
440	230683
441	229109
442	227405
443	225072
444	222681
445	220804
446	220121
447	218682
448	216748
449	215606
450	213541
451	211024
452	209858
453	208667
454	206687
455	205179
456	202198
457	201342
458	199944
459	198199
460	196714
461	194943
462	193437
463	192326
464	189104
