## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34768-L1_S59_L002.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34768-L1_S59_L002.sorted.RG.dedup.bqsr.CollectWgsMetrics.default.txt REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 05:46:23 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	7,658978	4,881454	7	3	0,095245	0,029197	0,0004	0,034005	0,013482	0,004063	0,176392	0,924558	0,758544	0,324147	0,063181	0,006866	0,001437	0,000841	0,000449	0,000279	0,000192	0,000143	0,000114	0,000097	0,000086	0,807129	7

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	200130201
1	50522635
2	85660013
3	130098434
4	174118836
5	210280186
6	234129479
7	243943665
8	239986096
9	224021515
10	199230017
11	169206360
12	137369706
13	106815233
14	79666557
15	57019635
16	39265971
17	26018958
18	16696592
19	10388322
20	6292790
21	3744840
22	2222371
23	1326843
24	815186
25	529940
26	369790
27	276527
28	220553
29	184056
30	158975
31	139956
32	125551
33	114010
34	102971
35	93189
36	86063
37	78904
38	73128
39	67559
40	61944
41	57241
42	53028
43	49735
44	45746
45	42157
46	39539
47	36783
48	34647
49	32265
50	30231
51	28222
52	26302
53	24534
54	22931
55	21653
56	19928
57	19072
58	18240
59	17625
60	16848
61	15648
62	14774
63	13868
64	13028
65	12418
66	11806
67	11240
68	10719
69	9924
70	9479
71	9195
72	8765
73	8217
74	7827
75	7262
76	7039
77	6661
78	6401
79	6159
80	5633
81	5409
82	5136
83	4844
84	4597
85	4395
86	4052
87	3968
88	3760
89	3553
90	3524
91	3360
92	3229
93	3133
94	3004
95	2763
96	2721
97	2637
98	2571
99	2450
100	2379
101	2336
102	2278
103	2184
104	2195
105	2186
106	2149
107	1942
108	1955
109	1949
110	1929
111	1830
112	1759
113	1664
114	1636
115	1611
116	1571
117	1505
118	1451
119	1462
120	1415
121	1404
122	1327
123	1240
124	1242
125	1197
126	1094
127	1043
128	1017
129	960
130	929
131	902
132	942
133	918
134	868
135	885
136	836
137	766
138	815
139	780
140	760
141	724
142	682
143	682
144	703
145	643
146	611
147	624
148	577
149	672
150	634
151	646
152	598
153	591
154	580
155	605
156	598
157	553
158	549
159	534
160	532
161	551
162	527
163	517
164	443
165	497
166	478
167	495
168	483
169	491
170	468
171	434
172	488
173	460
174	473
175	447
176	501
177	460
178	500
179	456
180	437
181	451
182	449
183	467
184	423
185	454
186	396
187	448
188	433
189	442
190	405
191	388
192	365
193	362
194	373
195	379
196	392
197	389
198	400
199	346
200	355
201	378
202	353
203	317
204	355
205	399
206	357
207	353
208	357
209	332
210	320
211	314
212	346
213	346
214	317
215	334
216	321
217	353
218	369
219	361
220	368
221	386
222	394
223	358
224	360
225	374
226	378
227	376
228	337
229	349
230	363
231	335
232	363
233	352
234	352
235	368
236	370
237	330
238	294
239	287
240	320
241	342
242	303
243	305
244	287
245	299
246	328
247	307
248	328
249	352
250	121828

