## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34788-L1_S79_L003.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34788-L1_S79_L003.sorted.RG.dedup.bqsr.CollectWgsMetrics.default.txt REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 07:58:33 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	6,878711	4,466097	7	3	0,084628	0,0274	0,000402	0,035193	0,011951	0,003613	0,163188	0,922785	0,721671	0,243043	0,029958	0,002869	0,001083	0,000724	0,000402	0,000252	0,000179	0,000139	0,000116	0,000102	0,000093	0,783482	7

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	204834332
1	63359761
2	105933520
3	157215682
4	207002016
5	246168030
6	268928735
7	272048075
8	256446834
9	226106724
10	187115967
11	145883989
12	107463335
13	75026513
14	49777630
15	31518304
16	19135992
17	11209611
18	6398985
19	3597961
20	2032766
21	1172795
22	717138
23	475019
24	339967
25	263849
26	215502
27	179994
28	155309
29	138992
30	123666
31	111122
32	101596
33	92707
34	84856
35	78464
36	72742
37	67599
38	63047
39	58545
40	54057
41	50569
42	46319
43	43085
44	40283
45	37900
46	35380
47	32466
48	29514
49	27346
50	25268
51	23665
52	22302
53	20879
54	19704
55	18572
56	17258
57	16701
58	15580
59	14706
60	13830
61	12618
62	12036
63	11357
64	10610
65	10053
66	9075
67	8743
68	8306
69	7885
70	7473
71	7125
72	6851
73	6650
74	6491
75	6001
76	5811
77	5420
78	5057
79	5084
80	4707
81	4425
82	4090
83	3939
84	3622
85	3424
86	3387
87	3308
88	3174
89	3065
90	2933
91	2821
92	2681
93	2553
94	2455
95	2381
96	2225
97	2327
98	2273
99	2124
100	2124
101	2090
102	2111
103	2151
104	2069
105	2008
106	1940
107	1913
108	1821
109	1842
110	1838
111	1844
112	1884
113	1890
114	1939
115	1768
116	1811
117	1815
118	1816
119	1826
120	1844
121	1826
122	1752
123	1757
124	1690
125	1678
126	1675
127	1598
128	1608
129	1538
130	1571
131	1462
132	1436
133	1429
134	1478
135	1430
136	1421
137	1405
138	1412
139	1416
140	1315
141	1381
142	1266
143	1234
144	1186
145	1168
146	1123
147	1050
148	1072
149	966
150	909
151	981
152	980
153	914
154	919
155	898
156	920
157	924
158	916
159	887
160	854
161	815
162	815
163	802
164	747
165	777
166	707
167	745
168	766
169	699
170	657
171	682
172	684
173	656
174	644
175	657
176	609
177	668
178	626
179	612
180	639
181	619
182	611
183	616
184	604
185	562
186	581
187	541
188	563
189	500
190	531
191	529
192	543
193	514
194	538
195	549
196	525
197	541
198	503
199	449
200	514
201	494
202	536
203	493
204	468
205	469
206	459
207	493
208	420
209	457
210	449
211	461
212	443
213	400
214	439
215	464
216	466
217	486
218	449
219	458
220	459
221	486
222	482
223	499
224	496
225	528
226	481
227	529
228	517
229	502
230	490
231	470
232	477
233	539
234	566
235	485
236	485
237	512
238	516
239	487
240	523
241	518
242	519
243	494
244	515
245	515
246	511
247	540
248	559
249	553
250	105099

