## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=../output/I34791-L1_S82_L003.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.pdf INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34791-L1_S82_L003.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34791-L1_S82_L003.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 16:57:40 CET 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
398	387	59	2	189138866	403,810578	97,367529	67571904	FR	23	45	69	93	119	149	187	235	319	401	605			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	392
3	397
4	423
5	422
6	424
7	422
8	443
9	440
10	413
11	438
12	454
13	434
14	462
15	483
16	495
17	520
18	672
19	2027
20	2690
21	3447
22	1456
23	1124
24	1127
25	1166
26	1045
27	1023
28	992
29	911
30	1082
31	1026
32	1029
33	936
34	1039
35	885
36	967
37	1026
38	1026
39	967
40	1084
41	1084
42	1090
43	1075
44	1150
45	1140
46	1489
47	1530
48	1633
49	1601
50	1625
51	1792
52	1657
53	1746
54	1720
55	1788
56	1778
57	1780
58	1899
59	1847
60	1973
61	2019
62	2011
63	2125
64	2112
65	2178
66	2292
67	2220
68	2162
69	2253
70	2251
71	2271
72	2431
73	2430
74	2476
75	2409
76	2698
77	3094
78	3269
79	3348
80	3479
81	3432
82	3694
83	3595
84	3672
85	3770
86	3878
87	3868
88	4086
89	4090
90	4200
91	4279
92	4344
93	4404
94	4476
95	4447
96	4544
97	4595
98	4591
99	4755
100	4780
101	4951
102	4956
103	5091
104	5178
105	5207
106	5285
107	5240
108	5329
109	5306
110	5758
111	5959
112	6091
113	6157
114	6213
115	6240
116	6229
117	6291
118	6418
119	6486
120	6526
121	6620
122	6843
123	6773
124	6862
125	6980
126	7028
127	7150
128	7145
129	7351
130	7425
131	7440
132	7610
133	7638
134	7723
135	7764
136	8088
137	8088
138	8264
139	8259
140	8373
141	8686
142	8674
143	8647
144	8837
145	8915
146	9013
147	9498
148	10065
149	9980
150	10088
151	10193
152	10262
153	10289
154	10232
155	10492
156	10641
157	10833
158	10822
159	10971
160	11373
161	11261
162	11409
163	11552
164	11765
165	11885
166	11863
167	12252
168	12327
169	12691
170	12671
171	12871
172	13022
173	13124
174	13206
175	13698
176	13876
177	13603
178	14172
179	14596
180	14551
181	14823
182	15272
183	15364
184	15624
185	15816
186	16253
187	16187
188	16534
189	17131
190	17655
191	17761
192	18127
193	18605
194	18545
195	18769
196	19405
197	19465
198	20075
199	20426
200	20580
201	20987
202	21355
203	21589
204	22387
205	22378
206	22879
207	23395
208	23818
209	24189
210	24691
211	25176
212	25550
213	26131
214	26655
215	26959
216	27289
217	28132
218	28795
219	29247
220	29922
221	30408
222	31178
223	31887
224	32111
225	32838
226	33448
227	34214
228	34911
229	35625
230	36392
231	37464
232	37978
233	38619
234	39276
235	39936
236	41173
237	41997
238	42679
239	43935
240	45147
241	45827
242	47081
243	47633
244	48208
245	49632
246	50456
247	52050
248	53175
249	53931
250	55307
251	56671
252	58156
253	59152
254	60202
255	61333
256	62366
257	63453
258	65153
259	67118
260	68427
261	70142
262	71383
263	73067
264	74613
265	75494
266	77175
267	79347
268	80221
269	81930
270	84217
271	86407
272	87247
273	89794
274	91564
275	92863
276	95326
277	96925
278	99163
279	100921
280	103111
281	105338
282	107834
283	109237
284	112172
285	114461
286	116989
287	118343
288	120923
289	123002
290	125033
291	128308
292	130674
293	133652
294	135762
295	138422
296	141752
297	142628
298	145954
299	148309
300	151317
301	154053
302	157258
303	161374
304	163677
305	165637
306	168447
307	171003
308	173245
309	176536
310	179447
311	181926
312	184335
313	188652
314	191439
315	194187
316	196841
317	198749
318	202147
319	204835
320	207693
321	210421
322	214094
323	216415
324	219293
325	222579
326	225298
327	228346
328	231069
329	234307
330	236079
331	238293
332	241973
333	243913
334	248295
335	248789
336	252351
337	255342
338	257415
339	259897
340	261858
341	264892
342	266853
343	268733
344	272560
345	274544
346	276680
347	278373
348	279953
349	282542
350	284771
351	285428
352	287470
353	291192
354	292519
355	294291
356	295482
357	297348
358	298913
359	299517
360	301277
361	302645
362	304044
363	305472
364	307271
365	308370
366	308868
367	310204
368	311156
369	311109
370	310779
371	313218
372	312511
373	314860
374	315302
375	315268
376	315685
377	315917
378	316355
379	315693
380	316660
381	315935
382	316934
383	316246
384	315991
385	315271
386	315134
387	317232
388	315736
389	315548
390	315049
391	314348
392	312672
393	312775
394	312142
395	311301
396	312189
397	310483
398	309463
399	308059
400	307164
401	308010
402	305545
403	304597
404	303045
405	302188
406	301809
407	301332
408	299573
409	297430
410	297333
411	296690
412	294832
413	292480
414	292303
415	289930
416	289286
417	287438
418	287012
419	284292
420	283920
421	282115
422	280543
423	279129
424	276784
425	275207
426	273829
427	272231
428	270434
429	269728
430	267555
431	265495
432	263625
433	261853
434	260352
435	258290
436	256469
437	255410
438	253309
439	251865
440	250314
441	248773
442	246659
443	244077
444	242459
445	240310
446	238178
447	236795
448	235183
449	233975
450	231698
451	229833
452	229201
453	226707
454	224505
455	221656
456	221273
457	219215
458	217052
459	216515
460	214816
461	213212
462	210780
463	208353
464	207393
465	204446
466	203234
467	201888
468	198991
469	197699
470	196171
471	194540
472	192800
473	192085
474	189294
475	187007
476	185345
477	183631
478	182027
479	180602
480	178363
481	176929
482	174884
483	173502
484	171175
485	169709
486	167687
487	165681
488	164810
489	162990
490	160946
491	160025
492	158053
493	156733
494	154810
495	152653
496	151462
497	149735
498	147653
499	146854
500	144526
501	143032
502	141386
503	140944
504	138040
505	136455
506	135870
507	133977
508	132204
509	130337
510	128155
511	126880
512	125256
513	123772
514	122077
515	120880
516	119568
517	118279
518	117127
519	116088
520	114233
521	113246
522	111970
523	110382
524	109644
525	107753
526	106643
527	105214
528	104229
529	101701
530	101070
531	100001
532	98655
533	97562
534	95771
535	94939
536	93216
537	91476
538	91109
539	89747
540	88476
541	86887
542	85530
543	84687
544	83881
545	82455
546	81250
547	80123
548	78933
549	77418
550	76414
551	75394
552	74436
553	73699
554	72440
555	71482
556	70633
557	68990
558	68186
559	67532
560	66476
561	65062
562	64251
563	63372
564	62723
565	61403
566	60338
567	59531
568	58672
569	58312
570	56793
571	56090
572	55165
573	54088
574	52940
575	51907
576	51273
577	50340
578	49415
579	48545
580	47856
581	47779
582	46636
583	45727
584	45387
585	44444
586	43073
587	43030
588	41940
589	41420
590	40778
591	39867
592	39374
593	38915
594	38152
595	37476
596	37127
597	36076
598	35895
599	35128
600	34859
601	33597
602	33261
603	32942
604	32300
605	31693
606	31108
607	30126
608	30130
609	29328
610	28961
611	28155
612	27734
613	27613
614	26974
615	26292
616	25930
617	25597
618	25146
619	24729
620	24289
621	23799
622	23200
623	22645
624	22444
625	21717
626	21509
627	21210
628	20914
629	20559
630	20257
631	19831
632	19159
633	19232
634	18888
635	18266
636	18197
637	17877
638	17420
639	17085
640	16839
641	16784
642	16293
643	15863
644	15707
645	15308
646	15328
647	14891
648	14709
649	14341
650	14111
651	13965
652	13421
653	13468
654	13199
655	13087
656	12578
657	12520
658	12510
659	11932
660	11803
661	11616
662	11212
663	11053
664	11019
665	10838
666	10622
667	10458
668	9974
669	9884
670	9823
671	9449
672	9558
673	9123
674	8951
675	8957
676	8774
677	8629
678	8421
679	8342
680	8222
681	7968
682	7869
683	7623
684	7638
685	7440
686	7381
687	7218
688	7006
689	7042
690	6946
691	6651
692	6782
693	6421
694	6370
695	6408
696	6131
697	6183
698	5934
699	5772
700	5744
701	5584
702	5419
703	5366
704	5339
705	5173
706	5031
707	5048
708	4906
709	4755
710	4729
711	4657
712	4515
713	4455
714	4523
715	4353
716	4436
717	4293
718	4159
719	4108
720	4081
721	3916
722	3868
723	3868
724	3800
725	3652
726	3631
727	3616
728	3542
729	3534
730	3453
731	3320
732	3417
733	3169
734	3204
735	3163
736	3137
737	3051
738	2944
739	2895
740	2946
741	2842
742	2798
743	2769
744	2732
745	2627
746	2721
747	2573
748	2518
749	2496
750	2504
751	2421
752	2369
753	2247
754	2185
755	2193
756	2133
757	2126
758	2059
759	2067
760	2028
761	2048
762	1996
763	1986
764	1798
765	1828
766	1822
767	1714
768	1635
769	1654
770	1656
771	1630
772	1596
773	1502
774	1581
775	1543
776	1511
777	1554
778	1468
779	1458
780	1463
781	1465
782	1409
783	1398
784	1395
785	1333
786	1364
787	1375
788	1338
789	1320
790	1288
791	1167
792	1216
793	1200
794	1159
795	1137
796	1150
797	1134
798	1229
799	1063
800	1121
801	1030
802	1090
803	1071
804	1025
805	1023
806	982
807	1045
808	1027
809	927
810	941
811	917
812	921
813	891
814	894
815	774
816	817
817	877
818	685
819	613
820	621
821	632
822	680
823	653
824	627
825	560
826	610
827	606
828	583
829	588
830	566
831	532
832	579
833	558
834	522
835	518
836	533
837	521
838	492
839	464
840	521
841	444
842	474
843	487
844	511
845	454
846	466
847	457
848	456
849	449
850	414
851	461
852	447
853	416
854	452
855	393
856	442
857	438
858	405
859	433
860	390
861	385
862	416
863	409
864	377
865	402
866	399
867	414
868	399
869	360
870	371
871	386
872	344
873	351
874	335
875	343
876	369
877	334
878	367
879	327
880	366
881	318
882	352
883	289
884	325
885	355
886	310
887	328
888	299
889	320
890	302
891	297
892	296
893	304
894	307
895	310
896	326
897	311
898	298
899	313
900	296
901	322
902	287
903	271
904	283
905	271
906	285
907	293
908	281
909	273
910	269
911	277
912	247
913	233
914	254
915	264
916	244
917	270
918	250
919	268
920	261
921	268
922	242
923	276
924	274
925	251
926	243
927	223
928	250
929	238
930	227
931	226
932	236
933	243
934	241
935	214
936	253
937	235
938	211
939	225
940	211
941	213
942	233
943	205
944	217
945	215
946	259
947	231
948	170
949	200
950	186
951	211
952	210
953	204
954	233
955	223
956	200
957	208
958	179
959	177
960	188
961	189
962	181
963	165
964	179
965	188
966	216
967	184
968	205
969	213
970	176
971	203
972	191
973	177
974	173
975	179
976	183
977	193
978	174
979	154
980	189
981	189
982	185
983	183
984	174
985	150
986	151
987	164
988	161

