## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34714-L1_S5_L001.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34714-L1_S5_L001.sorted.RG.dedup.bqsr.CollectWgsMetrics.default.txt REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 00:22:17 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	9,109785	5,405441	9	3	0,091748	0,050758	0,000372	0,024302	0,011113	0,003229	0,181521	0,93108	0,819399	0,467373	0,133442	0,018488	0,002547	0,001104	0,000587	0,000384	0,000272	0,000204	0,000161	0,000131	0,000108	0,847323	8

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	182828718
1	36888361
2	57986103
3	85741507
4	115649618
5	144856663
6	171365453
7	193259194
8	208649211
9	215720151
10	213336716
11	201834761
12	182527311
13	157757502
14	130389664
15	103079644
16	78162505
17	56919658
18	39862688
19	26922912
20	17577373
21	11134184
22	6881029
23	4178043
24	2519088
25	1528115
26	945497
27	615339
28	425063
29	312557
30	243091
31	197581
32	168098
33	145423
34	129628
35	117054
36	105949
37	96566
38	87693
39	79753
40	72905
41	67749
42	62320
43	58343
44	54230
45	50564
46	47250
47	44266
48	41752
49	39049
50	36631
51	35044
52	33111
53	31136
54	29923
55	29177
56	27762
57	26625
58	24828
59	23411
60	22130
61	21051
62	19857
63	18913
64	18166
65	17251
66	16636
67	15915
68	15623
69	14726
70	14551
71	13705
72	12785
73	12267
74	11429
75	11235
76	10513
77	9896
78	9456
79	9216
80	8696
81	8764
82	8381
83	8228
84	7940
85	7597
86	7554
87	7356
88	7276
89	7062
90	6944
91	6676
92	6510
93	6434
94	6101
95	6142
96	5962
97	5808
98	5736
99	5549
100	5506
101	5327
102	5003
103	5060
104	4773
105	4788
106	4576
107	4340
108	4176
109	4212
110	3953
111	3767
112	3715
113	3456
114	3296
115	3058
116	2952
117	2859
118	2856
119	2761
120	2654
121	2599
122	2418
123	2247
124	2243
125	2183
126	2045
127	2039
128	1952
129	1817
130	1761
131	1739
132	1650
133	1578
134	1466
135	1402
136	1340
137	1227
138	1196
139	1267
140	1090
141	1077
142	1035
143	982
144	1004
145	1026
146	944
147	991
148	950
149	898
150	902
151	789
152	795
153	796
154	804
155	710
156	706
157	634
158	681
159	646
160	613
161	577
162	588
163	595
164	558
165	533
166	555
167	543
168	539
169	524
170	513
171	465
172	516
173	479
174	473
175	502
176	491
177	450
178	490
179	428
180	446
181	436
182	450
183	430
184	452
185	415
186	382
187	393
188	408
189	397
190	395
191	410
192	397
193	390
194	402
195	379
196	400
197	385
198	364
199	370
200	388
201	370
202	346
203	346
204	307
205	318
206	310
207	298
208	306
209	347
210	338
211	330
212	328
213	359
214	350
215	328
216	345
217	352
218	371
219	352
220	358
221	353
222	313
223	315
224	343
225	350
226	355
227	318
228	365
229	360
230	356
231	322
232	355
233	376
234	383
235	377
236	364
237	339
238	384
239	376
240	349
241	404
242	377
243	353
244	334
245	358
246	326
247	362
248	371
249	380
250	115208

