## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=../output/I34712-L1_S3_L001.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.pdf INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34712-L1_S3_L001.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34712-L1_S3_L001.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 20:38:18 CET 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
388	366	59	2	191115076	396,276903	99,024293	77869177	FR	23	45	67	93	119	147	183	229	313	405	695			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	537
3	492
4	509
5	519
6	536
7	484
8	502
9	528
10	522
11	530
12	517
13	595
14	565
15	593
16	635
17	668
18	705
19	2441
20	2920
21	3085
22	1719
23	1484
24	1497
25	1809
26	1309
27	1495
28	1385
29	1320
30	1351
31	1460
32	1392
33	1338
34	1341
35	1332
36	1339
37	1424
38	1274
39	1330
40	1387
41	1352
42	1311
43	1371
44	1392
45	1296
46	1716
47	1836
48	2094
49	2021
50	2068
51	2315
52	2131
53	2160
54	2126
55	2156
56	2128
57	2290
58	2257
59	2291
60	2414
61	2444
62	2356
63	2427
64	2481
65	2500
66	2478
67	2469
68	2619
69	2674
70	2749
71	2776
72	2771
73	2977
74	2809
75	2977
76	3462
77	3883
78	4040
79	4108
80	4248
81	4233
82	4311
83	4350
84	4350
85	4687
86	4564
87	4769
88	4733
89	4803
90	4854
91	4908
92	5077
93	5124
94	5073
95	5224
96	5333
97	5563
98	5446
99	5527
100	5500
101	5706
102	5653
103	5649
104	5798
105	5685
106	5929
107	5728
108	5998
109	6468
110	6549
111	6517
112	6531
113	6936
114	6680
115	6806
116	6695
117	6730
118	6815
119	6715
120	6727
121	7038
122	6999
123	7166
124	6999
125	7113
126	7017
127	7331
128	7334
129	7396
130	7479
131	7332
132	7416
133	7604
134	7804
135	7633
136	7961
137	7907
138	8108
139	7975
140	8127
141	8363
142	8250
143	8311
144	8692
145	9302
146	9276
147	9358
148	9905
149	9437
150	9660
151	9905
152	9916
153	9831
154	9859
155	9875
156	10054
157	10136
158	10193
159	10293
160	10582
161	10545
162	10831
163	10828
164	11267
165	11240
166	11330
167	11625
168	11508
169	12008
170	11980
171	12486
172	12631
173	12783
174	12983
175	13137
176	13299
177	13459
178	13803
179	14137
180	14221
181	14508
182	14817
183	15209
184	15431
185	15934
186	16994
187	16921
188	17141
189	17466
190	17630
191	18361
192	18473
193	19146
194	19008
195	19573
196	20056
197	20183
198	20864
199	21348
200	21569
201	21948
202	22593
203	23117
204	23459
205	24080
206	24837
207	25530
208	25846
209	26686
210	27136
211	27836
212	28486
213	28984
214	29742
215	30687
216	31126
217	32504
218	32653
219	33793
220	34424
221	35428
222	36503
223	37040
224	38423
225	39020
226	39970
227	41100
228	42284
229	43678
230	44197
231	45681
232	46414
233	48026
234	49864
235	50671
236	51593
237	53126
238	54517
239	56140
240	57824
241	58740
242	60970
243	61916
244	64018
245	65428
246	66454
247	68337
248	70018
249	72092
250	73822
251	75776
252	77625
253	79603
254	81265
255	83735
256	84463
257	87261
258	89152
259	91681
260	93469
261	96147
262	99301
263	100897
264	104039
265	106432
266	108049
267	110628
268	112988
269	115679
270	118124
271	122145
272	124002
273	127331
274	129222
275	132049
276	135356
277	138255
