## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=../output/I34728-L1_S19_L001.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.pdf INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34728-L1_S19_L001.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34728-L1_S19_L001.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 09:10:51 CET 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
392	383	75	2	191949539	392,370032	128,173078	33391584	FR	27	55	85	115	151	193	245	319	435	529	755			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	564
3	507
4	539
5	557
6	581
7	600
8	580
9	574
10	649
11	625
12	638
13	612
14	728
15	745
16	755
17	793
18	918
19	2017
20	2280
21	2411
22	1644
23	1509
24	1442
25	1597
26	1402
27	1437
28	1387
29	1349
30	1436
31	1451
32	1406
33	1364
34	1416
35	1413
36	1491
37	1515
38	1533
39	1524
40	1659
41	1686
42	1735
43	1781
44	1798
45	1887
46	1950
47	1963
48	2072
49	2164
50	2242
51	2429
52	2469
53	2613
54	2602
55	2794
56	2914
57	3002
58	3109
59	3278
60	3285
61	3647
62	3837
63	3990
64	4190
65	4343
66	4513
67	4685
68	4790
69	4931
70	5140
71	5309
72	5603
73	5625
74	5909
75	6271
76	6448
77	6581
78	6704
79	6866
80	6930
81	7330
82	7457
83	7744
84	8045
85	8304
86	8346
87	8672
88	8951
89	9088
90	9247
91	9500
92	9875
93	9752
94	10061
95	10061
96	10324
97	10778
98	10795
99	11071
100	11520
101	11621
102	11636
103	11936
104	12228
105	12140
106	12591
107	12568
108	12751
109	12993
110	13154
111	13396
112	13670
113	14089
114	14273
115	14338
116	14716
117	14750
118	15169
119	15473
120	15617
121	15862
122	16095
123	16538
124	16519
125	16744
126	16964
127	17110
128	17317
129	17521
130	17803
131	17751
132	18253
133	18275
134	18448
135	18601
136	19195
137	19237
138	19533
139	19683
140	19629
141	20158
142	20116
143	20270
144	20448
145	20267
146	21072
147	21002
148	21688
149	21284
150	21558
151	21447
152	21409
153	22048
154	21960
155	22080
156	22292
157	22308
158	22665
159	22700
160	22917
161	22911
162	23093
163	23567
164	23499
165	23484
166	23848
167	24206
168	24098
169	24236
170	24480
171	24807
172	24603
173	24772
174	24807
175	24888
176	25177
177	25210
178	25346
179	25773
180	26093
181	25919
182	26769
183	26233
184	26683
185	26759
186	27010
187	26823
188	26877
189	27231
190	27509
191	27433
192	27635
193	27659
194	27682
195	27550
196	27989
