## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34785-L1_S76_L003.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34785-L1_S76_L003.sorted.RG.dedup.bqsr.CollectWgsMetrics.default.txt REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    MINIMUM_MAPPING_QUALITY=20 MINIMUM_BASE_QUALITY=20 COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 00:52:29 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	8,311451	4,734603	8	3	0,077685	0,027768	0,000398	0,03529	0,01119	0,003454	0,155786	0,929331	0,829157	0,382121	0,06585	0,006186	0,001398	0,000839	0,000456	0,000298	0,000217	0,000169	0,000131	0,000103	0,000087	0,848627	8

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	187470737
1	26729885
2	43151809
3	75371121
4	120486167
5	171911938
6	220189290
7	255561736
8	271628785
9	266598308
10	243425097
11	208135364
12	167564204
13	127608886
14	92264469
15	63616699
16	41977028
17	26638510
18	16326828
19	9717705
20	5672740
21	3280900
22	1902163
23	1134204
24	710262
25	476892
26	343189
27	265335
28	215768
29	181583
30	156974
31	139013
32	123491
33	111236
34	100517
35	91348
36	83450
37	76058
38	69919
39	63857
40	59155
41	54294
42	49995
43	45242
44	42026
45	38717
46	36334
47	33700
48	31481
49	29319
50	27352
51	25640
52	24428
53	23210
54	21781
55	20087
56	18826
57	18166
58	17322
59	16276
60	15391
61	14620
62	13817
63	13051
64	12637
65	12499
66	12162
67	11718
68	11504
69	11299
70	11045
71	10858
72	10726
73	10576
74	10131
75	9816
76	9733
77	9580
78	9025
79	8968
80	8567
81	8386
82	8241
83	7743
84	7523
85	7099
86	6906
87	6561
88	6315
89	6002
90	5574
91	5340
92	5086
93	4695
94	4456
95	4186
96	4034
97	3910
98	3558
99	3368
100	3054
101	2904
102	2720
103	2512
104	2469
105	2336
106	2239
107	2243
108	2099
109	1951
110	1824
111	1882
112	1754
113	1682
114	1666
115	1657
116	1546
117	1489
118	1407
119	1226
120	1269
121	1173
122	1140
123	1077
124	1060
125	1045
126	1020
127	1020
128	1073
129	986
130	983
131	980
132	872
133	928
134	933
135	909
136	864
137	786
138	759
139	793
140	738
141	707
142	781
143	731
144	717
145	703
146	700
147	684
148	682
149	677
150	663
151	727
152	704
153	673
154	702
155	684
156	660
157	679
158	708
159	697
160	645
161	631
162	612
163	610
164	612
165	598
166	583
167	572
168	550
169	557
170	539
171	573
172	538
173	527
174	516
175	524
176	539
177	561
178	503
179	516
180	485
181	502
182	484
183	462
184	459
185	427
186	456
187	405
188	437
189	409
190	373
191	330
192	359
193	345
194	407
195	363
196	343
197	335
198	362
199	330
200	342
201	318
202	389
203	334
204	361
205	318
206	345
207	353
208	348
209	358
210	362
211	347
212	335
213	392
214	321
215	366
216	337
217	355
218	354
219	333
220	358
221	315
222	335
223	357
224	321
225	321
226	295
227	344
228	350
229	346
230	328
231	336
232	327
233	340
234	334
235	300
236	326
237	306
238	323
239	322
240	278
241	318
242	322
243	306
244	346
245	356
246	322
247	328
248	327
249	331
250	119466

