## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=../output/I34714-L1_S5_L001.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.pdf INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34714-L1_S5_L001.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34714-L1_S5_L001.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 02:53:27 CET 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
394	376	59	2	187344453	403,980589	102,14334	88715912	FR	23	45	69	93	119	149	185	233	319	417	751			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	440
3	420
4	457
5	439
6	459
7	440
8	436
9	467
10	457
11	469
12	478
13	478
14	492
15	529
16	537
17	627
18	743
19	2569
20	2892
21	4109
22	1433
23	1308
24	1143
25	1211
26	1106
27	1087
28	1084
29	1041
30	1074
31	1067
32	1169
33	1041
34	1111
35	1160
36	1061
37	1140
38	1112
39	1122
40	1145
41	1127
42	1207
43	1211
44	1255
45	1422
46	1748
47	1742
48	1821
49	1724
50	1755
51	1934
52	1800
53	1869
54	1855
55	1841
56	1865
57	1930
58	2010
59	2019
60	2117
61	2202
62	2221
63	2248
64	2221
65	2279
66	2235
67	2205
68	2267
69	2312
70	2329
71	2380
72	2444
73	2623
74	2504
75	2814
76	3311
77	3443
78	3451
79	3631
80	3558
81	3610
82	3635
83	3826
84	3858
85	3902
86	4048
87	4014
88	4121
89	4116
90	4275
91	4232
92	4383
93	4355
94	4338
95	4370
96	4491
97	4637
98	4539
99	4763
100	4799
101	4816
102	4786
103	5032
104	5002
105	4935
106	5091
107	4948
108	5314
109	5732
110	5824
111	5725
112	5918
113	5794
114	5881
115	5856
116	5922
117	5988
118	6054
119	5931
120	6078
121	6184
122	6202
123	6231
124	6430
125	6302
126	6369
127	6390
128	6487
129	6547
130	6650
131	6733
132	6557
133	6867
134	6935
135	6992
136	7042
137	7125
138	7149
139	7160
140	7281
141	7570
142	7309
143	7325
144	7563
145	8002
146	8395
147	8568
148	8844
149	8431
150	8877
151	8926
152	9006
153	9029
154	8874
155	9134
156	9170
157	9258
158	9336
159	9425
160	9612
161	9769
162	10072
163	10132
164	10230
165	10277
166	10430
167	10791
168	10823
169	11092
170	11330
171	11656
172	11753
173	11954
174	12164
175	12348
176	12653
177	12954
178	13160
179	13382
180	13500
181	13773
182	14049
183	14224
184	14774
185	15120
186	15657
187	16306
188	16536
189	16443
190	17101
191	17560
192	17678
193	18059
194	18483
195	18953
196	19395
