## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34732-L1_S23_L001.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34732-L1_S23_L001.sorted.RG.dedup.bqsr.CollectWgsMetrics.Q0.M0.txt MINIMUM_MAPPING_QUALITY=0 MINIMUM_BASE_QUALITY=0 REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 16:51:26 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	3,927815	3,668336	3	2	0	0,142456	0,000557	0,000129	0,023961	0,019795	0,186898	0,901295	0,355558	0,046237	0,005546	0,001448	0,000762	0,000527	0,000329	0,00024	0,000189	0,000155	0,000131	0,000115	0,000103	0,530608	3

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	261843413
1	314614641
2	390636685
3	393626755
4	348844625
5	282252101
6	213126000
7	152224236
8	104135698
9	68822217
10	44410101
11	28096613
12	17639557
13	10964881
14	6834588
15	4306037
16	2741346
17	1791836
18	1199833
19	831829
20	588811
21	435494
22	328794
23	259042
24	206259
25	170957
26	141116
27	120443
28	102171
29	89259
30	79621
31	72452
32	65165
33	57518
34	51180
35	45842
36	42196
37	38655
38	37035
39	34681
40	31618
41	29675
42	27640
43	25074
44	23760
45	22781
46	21244
47	19755
48	18849
49	17324
50	16321
51	15381
52	14518
53	14017
54	13524
55	12944
56	12674
57	12047
58	11610
59	11049
60	10347
61	10468
62	10375
63	9590
64	9402
65	8780
66	8177
67	7843
68	7582
69	7407
70	7201
71	7271
72	6865
73	6685
74	6322
75	6093
76	6221
77	6146
78	5806
79	5517
80	5343
81	5131
82	4815
83	4553
84	4435
85	4257
86	3925
87	3831
88	3899
89	3666
90	3444
91	3586
92	3344
93	3163
94	2996
95	2951
96	2870
97	2684
98	2643
99	2668
100	2639
101	2394
102	2402
103	2513
104	2402
105	2197
106	2109
107	2125
108	2038
109	2117
110	2164
111	2099
112	1980
113	1889
114	1999
115	2075
116	2035
117	1968
118	2005
119	1890
120	1854
121	1811
122	1821
123	1790
124	1792
125	1692
126	1670
127	1833
128	1718
129	1628
130	1611
131	1469
132	1360
133	1505
134	1425
135	1590
136	1465
137	1528
138	1425
139	1357
140	1438
141	1487
142	1494
143	1429
144	1447
145	1483
146	1468
147	1479
148	1463
149	1427
150	1374
151	1401
152	1480
153	1410
154	1264
155	1354
156	1413
157	1370
158	1268
159	1267
160	1192
161	1254
162	1276
163	1290
164	1301
165	1269
166	1194
167	1203
168	1107
169	1163
170	1159
171	1110
172	1169
173	1138
174	1143
175	1112
176	1104
177	1104
178	1140
179	1139
180	1201
181	1101
182	1046
183	1023
184	1082
185	953
186	947
187	896
188	985
189	931
190	962
191	999
192	891
193	922
194	835
195	816
196	767
197	722
198	725
199	676
200	678
201	705
202	643
203	669
204	595
205	631
206	600
207	529
208	636
209	657
210	692
211	663
212	560
213	591
214	619
215	576
216	485
217	449
218	457
219	431
220	454
221	459
222	468
223	445
224	432
225	441
226	411
227	410
228	491
229	404
230	447
231	457
232	536
233	522
234	491
235	476
236	537
237	467
238	395
239	456
240	432
241	433
242	451
243	454
244	432
245	395
246	439
247	388
248	392
249	402
250	102780

