## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=../output/I34710-L1_S1_L001.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.pdf INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34710-L1_S1_L001.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34710-L1_S1_L001.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 15:14:09 CET 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
387	365	61	2	189829258	399,055789	105,983351	117982190	FR	25	47	71	97	123	153	189	239	325	433	827			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	502
3	528
4	513
5	544
6	535
7	514
8	479
9	537
10	541
11	521
12	570
13	578
14	550
15	596
16	589
17	629
18	764
19	3556
20	3985
21	3749
22	1927
23	1469
24	1307
25	1536
26	1221
27	1237
28	1346
29	1369
30	1594
31	1654
32	1587
33	1524
34	1563
35	1653
36	1481
37	1645
38	1510
39	1640
40	1690
41	1623
42	1664
43	1763
44	1652
45	1674
46	1758
47	1795
48	1821
49	1826
50	1816
51	1990
52	1906
53	1863
54	1951
55	1934
56	1858
57	1902
58	2054
59	2089
60	2420
61	2712
62	2704
63	2747
64	2914
65	2891
66	2917
67	2983
68	2949
69	3097
70	3178
71	3246
72	3279
73	3268
74	3437
75	3475
76	3592
77	3579
78	3718
79	3776
80	3955
81	3855
82	3994
83	4038
84	4192
85	4207
86	4320
87	4432
88	4369
89	4482
90	4777
91	4662
92	4779
93	4854
94	5396
95	5566
96	5582
97	5631
98	5694
99	5820
100	5796
101	5856
102	5809
103	5860
104	5965
105	6104
106	6202
107	6142
108	6024
109	6208
110	6131
111	6214
112	6374
113	6273
114	6385
115	6347
116	6526
117	6365
118	6621
119	6556
120	6626
121	6769
122	6816
123	6901
124	6878
125	7000
126	7176
127	7050
128	7119
129	7231
130	7395
131	7683
132	8055
133	8321
134	8259
135	8407
136	8529
137	8499
138	8587
139	8767
140	8824
141	9117
142	8881
143	9212
144	9284
145	9827
146	9568
147	9835
148	10258
149	10095
150	10399
151	10396
152	10820
153	10894
154	10966
155	11009
156	11228
157	11454
158	11676
159	11791
160	11928
161	12095
162	12398
163	12779
164	12966
165	13298
166	13596
167	13744
168	14036
169	14387
170	14631
171	15118
172	15260
173	15492
174	16312
175	16755
176	17220
177	17683
178	17983
179	18393
180	18797
181	19270
182	19713
183	20222
184	20621
185	20960
186	22008
187	22008
188	22795
189	23585
190	23819
191	24747
192	25276
193	26004
194	26383
195	27119
196	28111
