## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34770-L1_S61_L003.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34770-L1_S61_L003.sorted.RG.dedup.bqsr.CollectWgsMetrics.Q0.M0.txt MINIMUM_MAPPING_QUALITY=0 MINIMUM_BASE_QUALITY=0 REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 13:36:32 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	10,304393	5,737723	10	3	0	0,045558	0,000496	0,00001	0,017549	0,011168	0,07478	0,959877	0,894215	0,559003	0,173241	0,028805	0,005893	0,002805	0,001344	0,000839	0,00058	0,000427	0,000329	0,000265	0,000223	0,897893	10

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	106438450
1	16500303
2	28868381
3	50000816
4	78815964
5	113157004
6	149662139
7	184072809
8	212125374
9	230227993
10	236270188
11	229962106
12	212634109
13	187183548
14	157294560
15	126406128
16	97430643
17	72168265
18	51555669
19	35596351
20	23893230
21	15737123
22	10229344
23	6615281
24	4304003
25	2861711
26	1973255
27	1426702
28	1078721
29	851478
30	691092
31	579121
32	494238
33	422356
34	373786
35	326872
36	290049
37	258213
38	231851
39	207994
40	188953
41	172253
42	158133
43	146733
44	134650
45	124734
46	114207
47	106648
48	100281
49	94081
50	88018
51	82818
52	76578
53	72740
54	69444
55	66083
56	62394
57	58580
58	56358
59	53819
60	50029
61	47528
62	45568
63	43393
64	41894
65	39130
66	37050
67	35506
68	34076
69	31944
70	31482
71	29863
72	28319
73	27409
74	26647
75	25102
76	24339
77	23375
78	22374
79	21570
80	20620
81	19602
82	18649
83	17903
84	17334
85	16014
86	15399
87	14831
88	14594
89	14037
90	13634
91	12867
92	12122
93	11888
94	11475
95	11049
96	10473
97	10233
98	9489
99	9013
100	9161
101	8753
102	8643
103	8335
104	7889
105	7868
106	7479
107	7433
108	7248
109	6726
110	6401
111	6336
112	6163
113	5847
114	5662
115	5419
116	5244
117	5266
118	5117
119	5102
120	4982
121	4699
122	4408
123	4462
124	4294
125	4372
126	3993
127	4115
128	3949
129	3929
130	3803
131	3701
132	3542
133	3488
134	3517
135	3364
136	3333
137	3370
138	3190
139	3168
140	2946
141	2883
142	2924
143	2847
144	2723
145	2657
146	2738
147	2742
148	2683
149	2719
150	2719
151	2574
152	2523
153	2325
154	2366
155	2239
156	2322
157	2164
158	2200
159	2097
160	2031
161	1902
162	2047
163	1985
164	1845
165	1813
166	1755
167	1754
168	1724
169	1629
170	1647
171	1602
172	1558
173	1608
174	1505
175	1473
176	1469
177	1482
178	1516
179	1482
180	1429
181	1485
182	1511
183	1330
184	1417
185	1348
186	1272
187	1314
188	1342
189	1342
190	1296
191	1303
192	1297
193	1387
194	1336
195	1253
196	1244
197	1253
198	1116
199	1130
200	1078
201	1045
202	1086
203	1155
204	1068
205	1060
206	988
207	971
208	974
209	977
210	1060
211	960
212	986
213	922
214	978
215	978
216	1098
217	1049
218	934
219	988
220	925
221	990
222	1079
223	952
224	947
225	935
226	893
227	934
228	873
229	913
230	843
231	888
232	841
233	884
234	876
235	825
236	950
237	895
238	902
239	850
240	895
241	839
242	791
243	825
244	794
245	777
246	777
247	743
248	662
249	744
250	219160

