## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=../output/I34770-L1_S61_L003.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.pdf INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34770-L1_S61_L003.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34770-L1_S61_L003.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 14:47:50 CET 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
389	376	57	2	188579451	395,023545	93,043594	92471816	FR	23	43	65	89	115	145	179	225	303	379	569			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	385
3	372
4	370
5	353
6	404
7	411
8	388
9	416
10	417
11	434
12	453
13	450
14	459
15	496
16	487
17	496
18	546
19	2319
20	2731
21	3004
22	1509
23	1262
24	1096
25	1209
26	1007
27	947
28	1015
29	955
30	999
31	1009
32	1012
33	967
34	1000
35	1016
36	1003
37	1010
38	975
39	985
40	1002
41	1064
42	1114
43	1147
44	1128
45	1132
46	1121
47	1174
48	1373
49	1547
50	1646
51	1794
52	1706
53	1802
54	1780
55	1766
56	1739
57	1767
58	1862
59	1879
60	1857
61	2046
62	2043
63	1941
64	1991
65	1996
66	2080
67	2083
68	2123
69	2126
70	2309
71	2268
72	2311
73	2426
74	2448
75	2424
76	2520
77	2611
78	3127
79	3352
80	3376
81	3500
82	3545
83	3696
84	3670
85	3767
86	3783
87	3865
88	3913
89	4080
90	4273
91	4177
92	4314
93	4370
94	4385
95	4526
96	4525
97	4594
98	4768
99	4824
100	4849
101	4894
102	4962
103	5015
104	5031
105	5213
106	5231
107	5148
108	5295
109	5413
110	5686
111	6058
112	6144
113	6342
114	6178
115	6163
116	6325
117	6295
118	6570
119	6564
120	6663
121	6863
122	6981
123	7082
124	7247
125	7094
126	7253
127	7450
128	7615
129	7623
130	7904
131	7968
132	8300
133	8265
134	8484
135	8659
136	8655
137	8809
138	8959
139	9187
140	9281
141	9770
142	9712
143	9912
144	9920
145	10201
146	10798
147	10884
148	11331
149	11386
150	11474
151	11872
152	11945
153	11954
154	11874
155	12209
156	12798
157	12588
158	12988
159	13088
160	13198
161	13498
162	13855
163	14028
164	14285
165	14797
166	14726
167	15182
168	15190
169	15373
170	15795
171	16323
172	16731
173	16947
174	17275
175	17472
176	17682
177	18173
178	18613
179	18656
180	19245
181	19814
182	19887
183	20363
184	20844
185	21474
186	22198
187	22507
188	22961
189	23487
190	23932
191	24171
192	24817
193	25565
194	25866
195	26225
196	27056
197	27573
198	28357
