## htsjdk.samtools.metrics.StringHeader
# CollectWgsMetrics INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34735-L1_S26_L001.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34735-L1_S26_L001.sorted.RG.dedup.bqsr.CollectWgsMetrics.Q0.M0.txt MINIMUM_MAPPING_QUALITY=0 MINIMUM_BASE_QUALITY=0 REFERENCE_SEQUENCE=../../../reference_genome_ensembl/Mus_musculus.GRCm38.dna.primary_assembly.fa    COVERAGE_CAP=250 LOCUS_ACCUMULATION_CAP=100000 STOP_AFTER=-1 INCLUDE_BQ_HISTOGRAM=false COUNT_UNPAIRED=false SAMPLE_SIZE=10000 ALLELE_FRACTION=[0.001, 0.005, 0.01, 0.02, 0.05, 0.1, 0.2, 0.3, 0.5] USE_FAST_ALGORITHM=false READ_LENGTH=150 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Feb 25 22:13:36 CET 2020

## METRICS CLASS	picard.analysis.CollectWgsMetrics$WgsMetrics
GENOME_TERRITORY	MEAN_COVERAGE	SD_COVERAGE	MEDIAN_COVERAGE	MAD_COVERAGE	PCT_EXC_MAPQ	PCT_EXC_DUPE	PCT_EXC_UNPAIRED	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_CAPPED	PCT_EXC_TOTAL	PCT_1X	PCT_5X	PCT_10X	PCT_15X	PCT_20X	PCT_25X	PCT_30X	PCT_40X	PCT_50X	PCT_60X	PCT_70X	PCT_80X	PCT_90X	PCT_100X	HET_SNP_SENSITIVITY	HET_SNP_Q
2652783500	4,713312	3,767247	4	2	0	0,129362	0,000579	0,000007	0,016808	0,021648	0,168405	0,936743	0,481549	0,060034	0,005439	0,00166	0,000947	0,000659	0,000404	0,000288	0,000223	0,000181	0,000153	0,00013	0,000113	0,627501	4

## HISTOGRAM	java.lang.Integer
coverage	high_quality_coverage_count
0	167806857
1	178299340
2	288795956
3	361256109
4	379179332
5	349295655
6	289934446
7	220509041
8	155602737
9	102847025
10	64371674
11	38465358
12	22236045
13	12600660
14	7155220
15	4127225
16	2486902
17	1578229
18	1068900
19	763743
20	570516
21	443471
22	352893
23	285924
24	237009
25	202674
26	170718
27	148568
28	129138
29	113581
30	101499
31	90484
32	81993
33	73377
34	67208
35	60904
36	55527
37	52132
38	47764
39	44696
40	41195
41	37931
42	35942
43	34738
44	31655
45	28774
46	26459
47	25551
48	23657
49	22275
50	21128
51	19875
52	18974
53	17867
54	17528
55	16670
56	16173
57	15142
58	14703
59	14148
60	13814
61	13058
62	12222
63	11838
64	11183
65	10607
66	10487
67	10077
68	9735
69	9395
70	8683
71	8378
72	7792
73	7693
74	7820
75	7530
76	7103
77	7047
78	6444
79	6429
80	6285
81	6375
82	6453
83	6392
84	6273
85	6059
86	5877
87	5781
88	5364
89	5189
90	5076
91	5078
92	4906
93	4754
94	4397
95	4404
96	4145
97	3939
98	3832
99	3787
100	3332
101	3279
102	3173
103	3059
104	2820
105	2696
106	2787
107	2725
108	2653
109	2589
110	2454
111	2269
112	2292
113	2118
114	2007
115	1983
116	1818
117	1776
118	1896
119	1848
120	1916
121	1791
122	1827
123	1727
124	1675
125	1582
126	1626
127	1377
128	1523
129	1343
130	1476
131	1475
132	1453
133	1414
134	1426
135	1395
136	1276
137	1216
138	1260
139	1208
140	1132
141	1164
142	1192
143	1128
144	1133
145	1083
146	1059
147	1085
148	1006
149	1062
150	1070
151	1131
152	997
153	1002
154	1058
155	1085
156	1023
157	1067
158	994
159	1043
160	1062
161	1031
162	1004
163	1050
164	1124
165	1062
166	1022
167	979
168	1090
169	1177
170	1174
171	1177
172	1151
173	1134
174	1094
175	1173
176	1199
177	1222
178	1138
179	1111
180	1095
181	1090
182	1229
183	1073
184	1107
185	1163
186	1135
187	1081
188	1130
189	1094
190	1068
191	1131
192	1040
193	1037
194	959
195	974
196	1063
197	1012
198	1101
199	1034
200	1079
201	1131
202	1145
203	1131
204	1064
205	1086
206	1079
207	1018
208	1074
209	1145
210	1101
211	1039
212	914
213	977
214	963
215	959
216	913
217	900
218	831
219	814
220	730
221	752
222	743
223	726
224	736
225	768
226	808
227	691
228	720
229	729
230	713
231	778
232	734
233	629
234	618
235	613
236	608
237	647
238	646
239	604
240	599
241	600
242	637
243	614
244	542
245	515
246	508
247	524
248	485
249	501
250	116139

