## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=../output/I34717-L1_S8_L001.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.pdf INPUT=../../05_alignments_addRG_dedup_bqsr/output/I34717-L1_S8_L001.sorted.RG.dedup.bqsr.bam OUTPUT=../output/I34717-L1_S8_L001.sorted.RG.dedup.bqsr.CollectInsertSizeMetrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Feb 26 11:57:03 CET 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
376	358	57	2	190029395	382,062584	95,188553	84189985	FR	23	45	67	91	115	145	181	227	309	393	611			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	709
3	676
4	695
5	660
6	703
7	701
8	696
9	644
10	695
11	676
12	746
13	799
14	851
15	926
16	949
17	936
18	1110
19	3155
20	4080
21	4750
22	2283
23	1697
24	1615
25	1995
26	1579
27	1615
28	1568
29	1444
30	1608
31	1715
32	1667
33	1513
34	1500
35	1607
36	1534
37	1589
38	1483
39	1761
40	2219
41	2227
42	2272
43	2467
44	2354
45	2449
46	2523
47	2497
48	2614
49	2538
50	2589
51	2937
52	2638
53	2729
54	2768
55	2793
56	2804
57	2955
58	2976
59	2957
60	3191
61	3236
62	3267
63	3278
64	3395
65	3482
66	3471
67	3610
68	3768
69	4445
70	4702
71	4850
72	4875
73	5107
74	5132
75	5308
76	5398
77	5531
78	5760
79	5857
80	6065
81	6315
82	6279
83	6551
84	6713
85	6744
86	6854
87	6862
88	6979
89	7058
90	7157
91	7417
92	7488
93	7600
94	7547
95	7454
96	7604
97	7714
98	7647
99	7765
100	8044
101	8726
102	9024
103	9083
104	9016
105	9357
106	9434
107	9203
108	9253
109	9418
110	9330
111	9286
112	9580
113	9775
114	9652
115	9805
116	9829
117	9808
118	9953
119	9986
120	10107
121	10337
122	10273
123	10445
124	10514
125	10697
126	10895
127	10982
128	10864
129	11075
130	11200
131	11106
132	11323
133	11338
134	11526
135	11595
136	12600
137	12608
138	12844
139	12761
140	13221
141	13459
142	13120
143	13341
144	13548
145	14058
146	13784
147	14083
148	14587
149	14334
150	14821
151	14965
152	15202
153	15236
154	15246
155	15234
156	15503
157	15935
158	15901
159	16207
160	16231
161	16315
162	16729
163	16841
164	17264
165	17626
166	17696
167	17853
168	18366
169	18722
170	18866
171	19378
172	19710
173	19599
174	20071
175	20247
176	21007
177	21666
178	22177
179	22439
180	22906
181	23159
182	23632
183	23909
184	24302
185	24794
186	25815
187	25550
188	26264
189	26844
190	27286
191	27846
192	28278
193	28909
194	29240
195	29913
196	30588
197	31038
198	31717
199	32751
200	33096
201	33783
202	34667
203	34915
204	35887
205	36446
206	37166
207	38604
208	39254
209	40173
210	40892
211	41722
212	43138
213	43738
214	44570
215	45493
216	46165
217	47471
218	48961
219	49889
220	50932
221	52039
222	53378
223	55033
224	56666
225	57734
226	59113
227	60474
228	62305
229	63308
230	65212
231	66698
232	68547
233	69904
234	71025
235	72608
236	74128
237	76263
238	77665
239	80167
240	81568
241	83777
242	85445
243	87502
244	89263
245	91760
246	93236
247	95752
248	98067
249	100550
250	103486
251	104945
252	107437
253	109895
254	112409
255	115150
256	116666
257	119944
258	122247
259	125161
260	128219
261	131347
262	134435
263	136972
264	138984
265	142451
266	145268
267	148576
268	151649
269	154722
270	158412
